,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,,,73.0,,73.0,,,3123,1729,1729,2011/2012,32,2012-04-08,10260,10172,1.17,7.5,15.0,4-2-3-1,4-5-1,H
0,1.0,0.0,1.0,3.0,1.5,2.0,1.0,10.0,12.0,9.0,42.0,1.35483870968,49.0,1.58064516129,0.0,3.0,0.0,1.0,0.333333333333,4.0,1.33333333333,10.0,12.0,9.0,42.0,1.35483870968,49.0,1.58064516129,49.0,Balanced,Little,52.0,Mixed,Organised,48.0,Normal,64.0,Normal,66.0,Normal,Organised,34.0,Medium,54.0,Press,48.0,Normal,Cover,60.0,Balanced,Little,50.0,Mixed,Organised,55.0,Normal,70.0,Lots,55.0,Normal,Organised,55.0,Medium,65.0,Press,60.0,Normal,Cover,181.032727273,77.6054676364,180.34,77.11064,70.36363636363636,74.0,69.4,69.75,74.0,76.36363636363636,78.63636363636364,78.0,74.0,77.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3124,1729,1729,2011/2012,32,2012-04-07,9850,8668,3.0,3.3,2.4,4-5-1,4-5-1,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.25,74.0,77.0909090909091,79.45454545454545,78.0,75.5,78.0,,,3124,1729,1729,2011/2012,32,2012-04-07,9850,8668,3.0,3.3,2.4,4-5-1,4-5-1,D
0,1.0,0.0,1.0,2.0,1.0,1.0,0.5,10.0,13.0,8.0,29.0,0.935483870968,43.0,1.38709677419,0.0,2.0,1.0,1.0,0.333333333333,4.0,1.33333333333,10.0,13.0,8.0,29.0,0.935483870968,43.0,1.38709677419,50.0,Balanced,Little,80.0,Long,Organised,30.0,Safe,70.0,Lots,35.0,Normal,Organised,25.0,Deep,65.0,Press,50.0,Normal,Cover,55.0,Balanced,Little,55.0,Mixed,Organised,60.0,Normal,60.0,Normal,45.0,Normal,Organised,45.0,Medium,45.0,Press,50.0,Normal,Cover,187.036363636,78.4301803636,183.110909091,79.9558989091,75.27272727272727,78.72727272727273,73.8,76.75,76.0,72.81818181818181,76.63636363636364,72.6,72.25,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3125,1729,1729,2011/2012,32,2012-04-07,10194,8602,1.57,4.0,6.0,4-5-1,4-4-2,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.27272727272727,80.0909090909091,73.6,76.5,77.0,,,71.8,,74.0,,,3125,1729,1729,2011/2012,32,2012-04-07,10194,8602,1.57,4.0,6.0,4-5-1,4-4-2,H
0,2.0,0.0,0.0,4.0,2.0,1.0,0.5,11.0,12.0,8.0,42.0,1.35483870968,37.0,1.1935483871,0.0,1.0,2.0,4.0,1.33333333333,6.0,2.0,11.0,12.0,8.0,42.0,1.35483870968,37.0,1.1935483871,55.0,Balanced,Little,55.0,Mixed,Organised,55.0,Normal,65.0,Normal,55.0,Normal,Organised,45.0,Medium,55.0,Press,65.0,Normal,Cover,60.0,Balanced,Little,55.0,Mixed,Free Form,70.0,Risky,70.0,Lots,70.0,Lots,Organised,30.0,Deep,40.0,Press,60.0,Normal,Cover,181.956363636,78.2240021818,182.418181818,76.3271629091,74.27272727272727,78.45454545454545,72.6,73.75,79.5,81.45454545454545,84.18181818181819,79.0,82.66666666666667,84.33333333333333,7 days 00:00:00.000000000,6 days 00:00:00.000000000,3126,1729,1729,2011/2012,32,2012-04-07,8472,8586,3.3,3.4,2.2,4-5-1,4-3-3,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4,,79.0,81.36363636363636,84.0909090909091,78.4,82.66666666666667,85.0,,,3126,1729,1729,2011/2012,32,2012-04-07,8472,8586,3.3,3.4,2.2,4-5-1,4-3-3,D
0,1.0,1.0,0.0,1.0,0.5,2.0,1.0,10.0,12.0,9.0,35.0,1.12903225806,39.0,1.25806451613,2.0,1.0,0.0,6.0,2.0,3.0,1.0,10.0,12.0,9.0,35.0,1.12903225806,39.0,1.25806451613,66.0,Balanced,Little,34.0,Mixed,Organised,52.0,Normal,51.0,Normal,64.0,Normal,Organised,44.0,Medium,47.0,Press,64.0,Normal,Cover,55.0,Balanced,Little,50.0,Mixed,Organised,60.0,Normal,50.0,Normal,60.0,Normal,Organised,45.0,Medium,45.0,Press,50.0,Normal,Cover,177.569090909,75.4199789091,183.341818182,79.6672494545,72.9090909090909,79.0,73.0,73.0,72.75,77.0909090909091,81.27272727272727,74.0,78.66666666666667,80.66666666666667,5 days 00:00:00.000000000,5 days 00:00:00.000000000,3127,1729,1729,2011/2012,32,2012-04-06,10003,10261,2.4,3.4,2.88,4-2-3-1,4-3-3,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0909090909091,78.36363636363636,71.2,68.0,72.5,,,,79.0,79.66666666666667,,,3127,1729,1729,2011/2012,32,2012-04-06,10003,10261,2.4,3.4,2.88,4-2-3-1,4-3-3,A
0,1.0,1.0,0.0,2.0,1.0,3.0,1.5,10.0,15.0,6.0,36.0,1.16129032258,43.0,1.38709677419,0.0,2.0,1.0,1.0,0.333333333333,5.0,1.66666666667,10.0,15.0,6.0,36.0,1.16129032258,43.0,1.38709677419,60.0,Balanced,Little,65.0,Mixed,Organised,40.0,Normal,50.0,Normal,45.0,Normal,Organised,35.0,Medium,55.0,Press,60.0,Normal,Cover,55.0,Balanced,Little,65.0,Mixed,Organised,50.0,Normal,50.0,Normal,35.0,Normal,Organised,45.0,Medium,60.0,Press,55.0,Normal,Cover,185.42,80.0796058182,183.572727273,79.0487149091,73.0909090909091,76.45454545454545,73.0,72.66666666666667,73.66666666666667,73.72727272727273,78.0,72.6,74.5,75.0,7 days 00:00:00.000000000,5 days 00:00:00.000000000,3128,1729,1729,2011/2012,32,2012-04-07,8659,8655,1.91,3.6,4.0,4-3-3,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,,,,,,74.0,74.5,,,3128,1729,1729,2011/2012,32,2012-04-07,8659,8655,1.91,3.6,4.0,4-3-3,4-5-1,H
0,1.0,2.0,0.0,4.0,1.33333333333,6.0,2.0,7.0,12.0,13.0,35.0,1.09375,45.0,1.40625,0.0,1.0,1.0,1.0,0.5,4.0,2.0,7.0,12.0,13.0,35.0,1.09375,45.0,1.40625,65.0,Balanced,Little,50.0,Mixed,Organised,45.0,Normal,55.0,Normal,50.0,Normal,Organised,35.0,Medium,45.0,Press,65.0,Normal,Cover,50.0,Balanced,Little,80.0,Long,Organised,30.0,Safe,70.0,Lots,35.0,Normal,Organised,25.0,Deep,65.0,Press,50.0,Normal,Cover,180.109090909,76.5333410909,186.574545455,78.3477090909,72.9090909090909,78.45454545454545,74.0,72.5,71.0,74.9090909090909,79.18181818181819,73.8,75.75,76.0,2 days 00:00:00.000000000,2 days 00:00:00.000000000,3129,1729,1729,2011/2012,33,2012-04-09,10252,10194,2.2,3.3,3.4,4-4-2,4-4-2,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.81818181818181,78.54545454545455,74.0,72.25,71.0,,,73.6,,77.0,,,3129,1729,1729,2011/2012,33,2012-04-09,10252,10194,2.2,3.3,3.4,4-4-2,4-4-2,D
0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,18.0,7.0,43.0,1.34375,67.0,2.09375,1.0,2.0,0.0,3.0,1.0,5.0,1.66666666667,7.0,18.0,7.0,43.0,1.34375,67.0,2.09375,55.0,Balanced,Little,65.0,Mixed,Organised,50.0,Normal,50.0,Normal,35.0,Normal,Organised,45.0,Medium,60.0,Press,55.0,Normal,Cover,60.0,Balanced,Little,50.0,Mixed,Organised,40.0,Normal,45.0,Normal,60.0,Normal,Organised,55.0,Medium,55.0,Press,50.0,Normal,Cover,183.341818182,77.7704101818,183.803636364,76.6158123636,72.63636363636364,78.18181818181819,72.6,71.5,75.0,75.54545454545455,80.72727272727273,75.0,76.75,74.5,3 days 00:00:00.000000000,3 days 00:00:00.000000000,3130,1729,1729,2011/2012,33,2012-04-10,8655,8650,3.5,3.4,2.1,4-5-1,4-4-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.75,74.5,75.54545454545455,80.72727272727273,75.2,76.25,75.0,,,3130,1729,1729,2011/2012,33,2012-04-10,8655,8650,3.5,3.4,2.1,4-5-1,4-4-2,A
0,2.0,1.0,0.0,3.0,1.0,1.0,0.333333333333,12.0,12.0,8.0,34.0,1.0625,34.0,1.0625,1.0,0.0,1.0,4.0,2.0,2.0,1.0,12.0,12.0,8.0,34.0,1.0625,34.0,1.0625,60.0,Balanced,Little,50.0,Mixed,Organised,55.0,Normal,70.0,Lots,55.0,Normal,Organised,55.0,Medium,65.0,Press,60.0,Normal,Cover,55.0,Balanced,Little,55.0,Mixed,Organised,55.0,Normal,65.0,Normal,55.0,Normal,Organised,45.0,Medium,55.0,Press,65.0,Normal,Cover,180.570909091,76.9456974545,179.647272727,76.4921054545,75.63636363636364,78.18181818181819,76.8,75.4,71.0,74.18181818181819,78.45454545454545,72.6,74.5,77.5,2 days 00:00:00.000000000,2 days 00:00:00.000000000,3131,1729,1729,2011/2012,33,2012-04-09,8668,8472,1.83,3.5,4.5,4-5-1,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,,71.0,,,72.4,,77.0,,,3131,1729,1729,2011/2012,33,2012-04-09,8668,8472,1.83,3.5,4.5,4-5-1,4-5-1,H
0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,11.0,12.0,9.0,42.0,1.3125,42.0,1.3125,1.0,2.0,0.0,3.0,1.0,2.0,0.666666666667,11.0,12.0,9.0,42.0,1.3125,42.0,1.3125,50.0,Balanced,Little,55.0,Mixed,Organised,45.0,Normal,55.0,Normal,40.0,Normal,Organised,45.0,Medium,35.0,Press,50.0,Normal,Cover,60.0,Balanced,Little,50.0,Mixed,Free Form,60.0,Normal,60.0,Normal,80.0,Lots,Free Form,35.0,Medium,55.0,Press,50.0,Normal,Cover,183.572727273,79.9146632727,185.42,83.3372210909,,,76.4,,78.0,80.63636363636364,83.54545454545455,80.0,80.5,81.5,2 days 00:00:00.000000000,2 days 00:00:00.000000000,3132,1729,1729,2011/2012,33,2012-04-09,9879,8455,3.5,3.4,2.1,4-5-1,4-2-3-1,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,78.0,81.63636363636364,84.36363636363636,80.4,81.5,83.25,,,3132,1729,1729,2011/2012,33,2012-04-09,9879,8455,3.5,3.4,2.1,4-5-1,4-2-3-1,D
0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,16.0,8.0,8.0,48.0,1.5,42.0,1.3125,2.0,1.0,0.0,6.0,2.0,3.0,1.0,16.0,8.0,8.0,48.0,1.5,42.0,1.3125,55.0,Balanced,Little,50.0,Mixed,Organised,60.0,Normal,50.0,Normal,60.0,Normal,Organised,45.0,Medium,45.0,Press,50.0,Normal,Cover,45.0,Balanced,Little,70.0,Long,Organised,55.0,Normal,70.0,Lots,50.0,Normal,Organised,40.0,Medium,55.0,Press,50.0,Normal,Cover,183.572727273,79.3786,184.958181818,76.9456974545,77.27272727272727,81.0909090909091,76.4,76.25,81.5,72.9090909090909,75.81818181818181,72.0,73.4,75.0,3 days 00:00:00.000000000,2 days 00:00:00.000000000,3134,1729,1729,2011/2012,33,2012-04-09,10261,8559,1.53,4.2,6.0,4-4-2,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.75,80.0,73.63636363636364,77.27272727272727,72.2,74.4,77.0,,,3134,1729,1729,2011/2012,33,2012-04-09,10261,8559,1.53,4.2,6.0,4-4-2,4-5-1,H
0,2.0,0.0,0.0,5.0,2.5,3.0,1.5,7.0,18.0,7.0,35.0,1.09375,56.0,1.75,0.0,3.0,0.0,2.0,0.666666666667,7.0,2.33333333333,7.0,18.0,7.0,35.0,1.09375,56.0,1.75,51.0,Balanced,Little,49.0,Mixed,Organised,36.0,Normal,48.0,Normal,52.0,Normal,Organised,44.0,Medium,43.0,Press,40.0,Normal,Cover,66.0,Balanced,Little,34.0,Mixed,Organised,52.0,Normal,51.0,Normal,64.0,Normal,Organised,44.0,Medium,47.0,Press,64.0,Normal,Cover,182.418181818,77.6879389091,178.723636364,77.1518756364,73.72727272727273,76.0,72.4,75.0,74.66666666666667,73.27272727272727,79.9090909090909,73.0,73.66666666666667,73.33333333333333,3 days 00:00:00.000000000,5 days 00:00:00.000000000,3135,1729,1729,2011/2012,33,2012-04-11,10172,10003,2.1,3.4,3.5,4-3-3,4-3-3,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9090909090909,75.36363636363636,73.0,74.33333333333333,75.0,71.72727272727273,79.27272727272727,71.2,70.33333333333333,74.0,,,3135,1729,1729,2011/2012,33,2012-04-11,10172,10003,2.1,3.4,3.5,4-3-3,4-3-3,H
0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,17.0,7.0,8.0,56.0,1.75,36.0,1.125,0.0,1.0,2.0,0.0,0.0,1.0,0.333333333333,17.0,7.0,8.0,56.0,1.75,36.0,1.125,60.0,Balanced,Little,55.0,Mixed,Free Form,70.0,Risky,70.0,Lots,70.0,Lots,Organised,30.0,Deep,40.0,Press,60.0,Normal,Cover,49.0,Balanced,Little,52.0,Mixed,Organised,48.0,Normal,64.0,Normal,66.0,Normal,Organised,34.0,Medium,54.0,Press,48.0,Normal,Cover,180.34,74.6365018182,183.572727273,77.6054676364,79.9090909090909,82.9090909090909,79.8,80.5,79.0,69.36363636363636,72.9090909090909,69.4,70.5,67.0,2 days 00:00:00.000000000,2 days 00:00:00.000000000,3136,1729,1729,2011/2012,33,2012-04-09,8586,9850,1.29,5.5,11.0,4-4-2,4-4-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.18181818181819,82.0,78.2,80.0,80.0,,,,68.25,67.0,,,3136,1729,1729,2011/2012,33,2012-04-09,8586,9850,1.29,5.5,11.0,4-4-2,4-4-2,A
0,1.0,0.0,1.0,3.0,1.5,1.0,0.5,6.0,16.0,10.0,30.0,0.9375,57.0,1.78125,1.0,1.0,1.0,4.0,1.33333333333,4.0,1.33333333333,6.0,16.0,10.0,30.0,0.9375,57.0,1.78125,35.0,Balanced,Little,50.0,Mixed,Organised,45.0,Normal,65.0,Normal,50.0,Normal,Organised,45.0,Medium,55.0,Press,65.0,Normal,Cover,65.0,Balanced,Little,40.0,Mixed,Organised,65.0,Normal,65.0,Normal,70.0,Lots,Free Form,45.0,Medium,45.0,Press,65.0,Normal,Cover,181.956363636,77.2343469091,182.418181818,75.8735709091,72.0909090909091,76.45454545454545,74.25,71.0,70.66666666666667,82.0,84.9090909090909,80.0,81.5,84.75,4 days 00:00:00.000000000,3 days 00:00:00.000000000,3137,1729,1729,2011/2012,33,2012-04-11,8528,10260,9.0,4.75,1.36,3-4-3,4-2-3-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.25,70.66666666666667,82.54545454545455,85.0909090909091,80.6,82.5,85.0,,,3137,1729,1729,2011/2012,33,2012-04-11,8528,10260,9.0,4.75,1.36,3-4-3,4-2-3-1,H
0,0.0,3.0,0.0,2.0,0.666666666667,10.0,3.33333333333,5.0,20.0,7.0,34.0,1.0625,70.0,2.1875,0.0,2.0,0.0,2.0,1.0,4.0,2.0,5.0,20.0,7.0,34.0,1.0625,70.0,2.1875,55.0,Balanced,Little,55.0,Mixed,Organised,60.0,Normal,60.0,Normal,45.0,Normal,Organised,45.0,Medium,45.0,Press,50.0,Normal,Cover,75.0,Fast,Little,40.0,Mixed,Free Form,40.0,Normal,45.0,Normal,65.0,Normal,Free Form,50.0,Medium,40.0,Press,45.0,Normal,Cover,183.341818182,79.5023069091,182.187272727,73.9767316364,72.0,76.45454545454545,72.6,71.0,72.5,80.54545454545455,83.45454545454545,79.0,81.5,82.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,3138,1729,1729,2011/2012,33,2012-04-11,8602,9825,7.0,4.5,1.44,4-5-1,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8,69.75,,80.72727272727273,83.18181818181819,79.4,82.0,81.75,,,3138,1729,1729,2011/2012,33,2012-04-11,8602,9825,7.0,4.5,1.44,4-5-1,4-2-3-1,A
0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,20.0,9.0,4.0,66.0,2.0,41.0,1.24242424242,2.0,1.0,0.0,5.0,1.66666666667,2.0,0.666666666667,20.0,9.0,4.0,66.0,2.0,41.0,1.24242424242,75.0,Fast,Little,40.0,Mixed,Free Form,40.0,Normal,45.0,Normal,65.0,Normal,Free Form,50.0,Medium,40.0,Press,45.0,Normal,Cover,35.0,Balanced,Little,50.0,Mixed,Organised,45.0,Normal,65.0,Normal,50.0,Normal,Organised,45.0,Medium,55.0,Press,65.0,Normal,Cover,182.187272727,73.5231396364,182.649090909,77.6879389091,80.54545454545455,82.81818181818181,79.0,81.5,82.0,72.18181818181819,77.0,74.25,71.0,71.0,5 days 00:00:00.000000000,5 days 00:00:00.000000000,3139,1729,1729,2011/2012,34,2012-04-16,9825,8528,1.25,6.0,12.0,4-2-3-1,3-4-3,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0909090909091,82.9090909090909,79.4,82.0,82.75,,,,73.25,71.0,,,3139,1729,1729,2011/2012,34,2012-04-16,9825,8528,1.25,6.0,12.0,4-2-3-1,3-4-3,A
0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,10.0,21.0,2.0,38.0,1.15151515152,66.0,2.0,2.0,1.0,0.0,5.0,1.66666666667,5.0,1.66666666667,10.0,21.0,2.0,38.0,1.15151515152,66.0,2.0,45.0,Balanced,Little,70.0,Long,Organised,55.0,Normal,70.0,Lots,50.0,Normal,Organised,40.0,Medium,55.0,Press,50.0,Normal,Cover,60.0,Balanced,Little,55.0,Mixed,Free Form,70.0,Risky,70.0,Lots,70.0,Lots,Organised,30.0,Deep,40.0,Press,60.0,Normal,Cover,185.42,78.3889447273,180.801818182,76.0797490909,72.72727272727273,76.27272727272727,71.6,73.75,73.5,80.9090909090909,84.0,78.2,82.75,84.0,23 days 00:00:00.000000000,23 days 00:00:00.000000000,3140,1729,1729,2011/2012,34,2012-05-02,8559,8586,4.0,3.6,1.91,4-4-2,4-5-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45454545454545,77.63636363636364,71.4,75.0,75.5,80.72727272727273,83.9090909090909,77.0,83.5,84.5,,,3140,1729,1729,2011/2012,34,2012-05-02,8559,8586,4.0,3.6,1.91,4-4-2,4-5-1,A
0,1.0,0.0,1.0,2.0,1.0,1.0,0.5,16.0,8.0,9.0,56.0,1.69696969697,38.0,1.15151515152,1.0,1.0,1.0,6.0,2.0,5.0,1.66666666667,16.0,8.0,9.0,56.0,1.69696969697,38.0,1.15151515152,60.0,Balanced,Little,50.0,Mixed,Free Form,60.0,Normal,60.0,Normal,80.0,Lots,Free Form,35.0,Medium,55.0,Press,50.0,Normal,Cover,55.0,Balanced,Little,50.0,Mixed,Organised,60.0,Normal,50.0,Normal,60.0,Normal,Organised,45.0,Medium,45.0,Press,50.0,Normal,Cover,184.727272727,80.3270196364,183.803636364,80.2033127273,80.54545454545455,83.18181818181819,80.0,80.5,81.25,77.54545454545455,81.63636363636364,75.0,78.66666666666667,80.66666666666667,23 days 00:00:00.000000000,23 days 00:00:00.000000000,3141,1729,1729,2011/2012,34,2012-05-02,8455,10261,1.5,4.33,6.5,4-2-3-1,4-3-3,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.36363636363636,83.81818181818181,80.6,81.5,82.25,77.0909090909091,81.18181818181819,74.4,79.0,79.66666666666667,,,3141,1729,1729,2011/2012,34,2012-05-02,8455,10261,1.5,4.33,6.5,4-2-3-1,4-3-3,A
0,0.0,1.0,1.0,2.0,1.0,3.0,1.5,12.0,11.0,10.0,40.0,1.21212121212,36.0,1.09090909091,1.0,2.0,0.0,5.0,1.66666666667,7.0,2.33333333333,12.0,11.0,10.0,40.0,1.21212121212,36.0,1.09090909091,60.0,Balanced,Little,50.0,Mixed,Organised,40.0,Normal,45.0,Normal,60.0,Normal,Organised,55.0,Medium,55.0,Press,50.0,Normal,Cover,50.0,Balanced,Little,55.0,Mixed,Organised,45.0,Normal,55.0,Normal,40.0,Normal,Organised,45.0,Medium,35.0,Press,50.0,Normal,Cover,184.496363636,79.0899505455,184.958181818,81.2754392727,75.45454545454545,80.0,75.2,74.5,78.0,75.63636363636364,78.0,76.4,73.5,78.0,21 days 00:00:00.000000000,22 days 00:00:00.000000000,3142,1729,1729,2011/2012,34,2012-05-01,8650,9879,1.62,4.0,5.5,4-4-2,4-5-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.72727272727273,80.54545454545455,75.6,73.75,80.0,75.9090909090909,78.54545454545455,77.0,73.5,78.0,,,3142,1729,1729,2011/2012,34,2012-05-01,8650,9879,1.62,4.0,5.5,4-4-2,4-5-1,A
0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,25.0,4.0,4.0,78.0,2.36363636364,28.0,0.848484848485,2.0,1.0,0.0,7.0,2.33333333333,1.0,0.333333333333,25.0,4.0,4.0,78.0,2.36363636364,28.0,0.848484848485,65.0,Balanced,Little,40.0,Mixed,Organised,65.0,Normal,65.0,Normal,70.0,Lots,Free Form,45.0,Medium,45.0,Press,65.0,Normal,Cover,65.0,Balanced,Little,50.0,Mixed,Organised,45.0,Normal,55.0,Normal,50.0,Normal,Organised,35.0,Medium,45.0,Press,65.0,Normal,Cover,181.725454545,75.6673927273,182.187272727,77.1931112727,,,,82.0,84.5,73.18181818181819,79.81818181818181,74.0,73.6,67.0,4 days 00:00:00.000000000,6 days 00:00:00.000000000,3143,1729,1729,2011/2012,34,2012-04-15,10260,10252,1.22,6.5,13.0,4-4-2,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,74.0,,67.0,,,3143,1729,1729,2011/2012,34,2012-04-15,10260,10252,1.22,6.5,13.0,4-4-2,4-5-1,H
0,1.0,0.0,1.0,4.0,2.0,3.0,1.5,11.0,12.0,10.0,46.0,1.39393939394,52.0,1.57575757576,1.0,2.0,0.0,3.0,1.0,4.0,1.33333333333,11.0,12.0,10.0,46.0,1.39393939394,52.0,1.57575757576,49.0,Balanced,Little,52.0,Mixed,Organised,48.0,Normal,64.0,Normal,66.0,Normal,Organised,34.0,Medium,54.0,Press,48.0,Normal,Cover,70.0,Fast,Little,60.0,Mixed,Organised,70.0,Risky,65.0,Normal,75.0,Lots,Free Form,65.0,Medium,65.0,Press,50.0,Normal,Cover,183.572727273,77.6054676364,179.878181818,76.7395192727,69.36363636363636,72.9090909090909,69.4,70.5,67.0,83.27272727272727,85.36363636363636,81.4,81.5,86.5,5 days 00:00:00.000000000,3 days 00:00:00.000000000,3144,1729,1729,2011/2012,34,2012-04-14,9850,8456,6.0,4.2,1.53,4-4-2,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.25,67.0,83.0,85.36363636363636,80.6,81.5,86.75,,,3144,1729,1729,2011/2012,34,2012-04-14,9850,8456,6.0,4.2,1.53,4-4-2,4-2-3-1,A
0,1.0,0.0,1.0,3.0,1.5,2.0,1.0,11.0,13.0,9.0,32.0,0.969696969697,45.0,1.36363636364,0.0,1.0,2.0,2.0,0.666666666667,4.0,1.33333333333,11.0,13.0,9.0,32.0,0.969696969697,45.0,1.36363636364,50.0,Balanced,Little,80.0,Long,Organised,30.0,Safe,70.0,Lots,35.0,Normal,Organised,25.0,Deep,65.0,Press,50.0,Normal,Cover,60.0,Balanced,Little,50.0,Mixed,Organised,55.0,Normal,70.0,Lots,55.0,Normal,Organised,55.0,Medium,65.0,Press,60.0,Normal,Cover,188.190909091,78.4301803636,182.418181818,77.7291745455,75.63636363636364,78.36363636363636,75.4,75.25,77.0,76.9090909090909,78.9090909090909,77.2,78.5,75.75,22 days 00:00:00.000000000,22 days 00:00:00.000000000,3145,1729,1729,2011/2012,34,2012-05-01,10194,8668,2.75,3.25,2.6,4-4-2,4-2-3-1,D
