,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,4,2.0,4,2.0,5,2,2,21,2.33333333333,10,1.11111111111,1,1,1,4,1.33333333333,3,1.0,5,2,2,21,2.33333333333,10,1.11111111111,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,180.34,73.6468465455,182.88,78.5126516364,81.0909090909091,86.54545454545455,78.6,80.5,84.5,74.0,78.81818181818181,72.8,75.0,75.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2500,1729,1729,2010/2011,10,2010-10-30,9825,8654,1.17,7.0,17.0,4-2-3-1,4-1-4-1,H
0,0,0,2,1,0.5,1,0.5,3,4,2,9,1.0,13,1.44444444444,1,2,0,3,1.0,4,1.33333333333,3,4,2,9,1.0,13,1.44444444444,70,Fast,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,182.88,80.4094909091,184.958181818,79.7084850909,77.81818181818181,82.0,79.0,75.5,79.5,76.63636363636364,80.63636363636364,76.2,77.2,76.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2501,1729,1729,2010/2011,10,2010-10-31,10252,8658,1.8,3.6,4.5,4-5-1,4-5-1,D
0,1,1,0,2,1.0,1,0.5,2,3,4,9,1.0,8,0.888888888889,1,0,2,3,1.0,1,0.333333333333,2,3,4,9,1.0,8,0.888888888889,60,Balanced,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,180.109090909,76.4921054545,186.805454545,79.7909563636,78.63636363636364,82.63636363636364,78.8,78.5,78.5,74.27272727272727,78.63636363636364,74.4,73.0,76.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2502,1729,1729,2010/2011,10,2010-10-30,8668,10194,1.57,3.75,6.5,4-5-1,4-4-2,H
0,0,1,1,3,1.5,4,2.0,3,4,2,14,1.55555555556,13,1.44444444444,2,1,0,4,1.33333333333,3,1.0,3,4,2,14,1.55555555556,13,1.44444444444,70,Fast,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,185.189090909,81.9352094545,183.341818182,77.9353527273,73.0,78.72727272727273,71.8,75.0,72.0,73.9090909090909,79.27272727272727,73.6,74.0,74.25,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2503,1729,1729,2010/2011,10,2010-10-31,10261,8472,2.2,3.2,3.5,4-4-2,4-2-3-1,H
0,0,1,1,2,1.0,3,1.5,1,5,3,8,0.888888888889,15,1.66666666667,0,3,0,1,0.333333333333,7,2.33333333333,1,5,3,8,0.888888888889,15,1.66666666667,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,70,Fast,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover,183.572727273,81.1517323636,184.958181818,81.8939738182,71.45454545454545,76.36363636363636,70.4,73.0,71.0,81.54545454545455,86.81818181818181,80.4,82.4,83.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2504,1729,1729,2010/2011,10,2010-10-30,8602,8456,5.5,3.4,1.73,4-5-1,4-5-1,H
0,0,0,2,1,0.5,1,0.5,2,4,3,8,0.888888888889,10,1.11111111111,1,2,0,3,1.0,4,1.33333333333,2,4,3,8,0.888888888889,10,1.11111111111,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,70,Fast,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover,184.727272727,80.9867898182,184.727272727,82.2238589091,75.9090909090909,80.54545454545455,75.8,76.0,76.0,83.9090909090909,87.36363636363636,83.6,82.66666666666667,85.66666666666667,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2505,1729,1729,2010/2011,10,2010-10-30,8655,8455,7.5,4.33,1.44,4-5-1,4-3-3,A
0,0,1,1,1,0.5,2,1.0,1,2,6,10,1.11111111111,11,1.22222222222,0,1,2,3,1.0,4,1.33333333333,1,2,6,10,1.11111111111,11,1.22222222222,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,183.110909091,79.4198356364,182.187272727,76.657048,76.9090909090909,80.9090909090909,77.6,75.25,78.5,73.0909090909091,79.36363636363636,72.0,73.25,75.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2506,1729,1729,2010/2011,10,2010-10-30,9879,8528,1.91,3.4,4.2,4-5-1,4-4-2,H
0,1,0,1,4,2.0,2,1.0,5,0,5,22,2.2,12,1.2,1,0,2,4,1.33333333333,3,1.0,5,0,5,22,2.2,12,1.2,70,Fast,Little,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,184.958181818,79.4610712727,183.572727273,81.1517323636,81.0909090909091,85.18181818181819,83.4,79.75,78.0,71.45454545454545,76.36363636363636,70.4,73.0,71.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2509,1729,1729,2010/2011,11,2010-11-06,10260,8602,1.22,6.0,15.0,4-5-1,4-5-1,H
0,2,1,0,5,1.66666666667,4,1.33333333333,6,2,2,22,2.2,10,1.0,1,1,0,3,1.5,2,1.0,6,2,2,22,2.2,10,1.0,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,70,Fast,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover,180.109090909,73.028312,185.189090909,81.9352094545,80.27272727272727,86.36363636363636,78.6,79.33333333333333,84.0,73.0,78.72727272727273,71.8,75.0,72.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,2510,1729,1729,2010/2011,11,2010-11-07,9825,10261,1.29,5.5,11.0,4-3-3,4-4-2,A
0,1,1,1,5,1.66666666667,5,1.66666666667,3,4,3,10,1.0,14,1.4,1,1,0,1,0.5,2,1.0,3,4,3,10,1.0,14,1.4,50,Balanced,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,70,Fast,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover,183.803636364,79.7497207273,184.496363636,80.6156690909,80.18181818181819,84.45454545454545,78.4,81.25,82.5,82.63636363636364,86.45454545454545,83.6,80.66666666666667,83.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,2511,1729,1729,2010/2011,11,2010-11-07,8650,8455,3.8,3.4,2.0,4-4-2,4-3-3,H
0,1,0,1,1,0.5,0,0.0,2,2,6,9,0.9,12,1.2,0,1,2,3,1.0,7,2.33333333333,2,2,6,9,0.9,12,1.2,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,182.649090909,77.8528814545,186.805454545,79.7909563636,73.72727272727273,79.45454545454545,74.6,73.5,72.0,74.27272727272727,78.63636363636364,74.4,73.0,76.5,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2512,1729,1729,2010/2011,11,2010-11-06,8472,10194,2.1,3.2,3.75,4-4-2,4-4-2,H
0,0,1,1,1,0.5,2,1.0,2,5,3,9,0.9,12,1.2,1,2,0,3,1.0,4,1.33333333333,2,5,3,9,0.9,12,1.2,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,184.727272727,80.9867898182,181.956363636,77.2755825455,75.9090909090909,80.54545454545455,75.8,76.0,76.0,72.63636363636364,77.54545454545455,71.6,72.8,77.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2513,1729,1729,2010/2011,11,2010-11-06,8655,8528,1.8,3.6,4.5,4-1-4-1,4-5-1,H
0,1,1,1,3,1.0,2,0.666666666667,2,2,6,12,1.2,11,1.1,0,1,1,2,1.0,3,1.5,2,2,6,12,1.2,11,1.1,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,70,Fast,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover,183.110909091,79.4198356364,181.032727273,76.4921054545,76.9090909090909,80.9090909090909,77.6,75.25,78.5,77.9090909090909,82.81818181818181,79.0,77.2,76.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,2514,1729,1729,2010/2011,11,2010-11-06,9879,10252,2.2,3.25,3.4,4-5-1,4-5-1,D
0,1,1,1,2,0.666666666667,2,0.666666666667,2,3,5,10,1.0,12,1.2,0,1,1,1,0.5,2,1.0,2,3,5,10,1.0,12,1.2,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,185.881818182,80.0383701818,183.110909091,78.5126516364,77.0,81.0,76.2,78.0,77.0,75.27272727272727,79.45454545454545,75.0,76.0,75.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2515,1729,1729,2010/2011,11,2010-11-06,8658,8654,1.91,3.4,4.2,4-4-2,4-3-3,D
0,1,2,0,5,1.66666666667,6,2.0,4,5,1,15,1.5,21,2.1,1,1,0,2,1.0,3,1.5,4,5,1,15,1.5,21,2.1,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,60,Balanced,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,181.032727273,74.5127949091,180.109090909,76.4921054545,68.63636363636364,72.9090909090909,67.8,69.66666666666667,69.0,78.63636363636364,82.63636363636364,78.8,78.5,78.5,5 days 00:00:00.000000000,7 days 00:00:00.000000000,2518,1729,1729,2010/2011,11,2010-11-06,8483,8668,4.5,3.6,1.8,4-3-3,4-5-1,D
0,1,0,1,3,1.5,2,1.0,4,4,3,13,1.18181818182,14,1.27272727273,1,2,0,4,1.33333333333,7,2.33333333333,4,4,3,13,1.18181818182,14,1.27272727273,70,Fast,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,183.110909091,76.2446916364,182.88,76.4921054545,79.81818181818181,83.0,78.8,80.5,81.0,74.27272727272727,79.36363636363636,75.2,73.5,73.5,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2519,1729,1729,2010/2011,12,2010-11-09,8586,8472,1.53,4.0,6.5,4-5-1,4-5-1,D
0,0,1,1,2,1.0,3,1.5,1,6,4,9,0.818181818182,20,1.81818181818,0,1,2,3,1.0,4,1.33333333333,1,6,4,9,0.818181818182,20,1.81818181818,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,65,Balanced,Little,40,Mixed,Organised,70,Risky,70,Lots,55,Normal,Organised,70,High,70,Double,70,Wide,Cover,181.725454545,76.4096341818,184.034545455,78.5538872727,75.45454545454545,79.0,75.0,75.5,76.5,72.27272727272727,78.72727272727273,73.2,71.0,74.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2520,1729,1729,2010/2011,12,2010-11-10,8654,8659,2.3,3.25,3.2,4-4-2,4-5-1,D
0,1,0,1,3,1.5,2,1.0,2,6,3,11,1.0,18,1.63636363636,0,3,0,1,0.333333333333,6,2.0,2,6,3,11,1.0,18,1.63636363636,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,184.496363636,81.3166749091,180.570909091,73.3994327273,71.45454545454545,76.9090909090909,70.4,71.4,77.0,80.72727272727273,86.54545454545455,79.0,78.5,84.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2521,1729,1729,2010/2011,12,2010-11-10,8602,9825,5.5,3.6,1.67,4-5-1,4-2-3-1,A
0,1,1,0,2,1.0,2,1.0,3,7,1,10,0.909090909091,16,1.45454545455,0,3,0,1,0.333333333333,5,1.66666666667,3,7,1,10,0.909090909091,16,1.45454545455,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,185.650909091,79.2548930909,184.958181818,81.0692610909,73.81818181818181,78.18181818181819,73.0,73.75,76.0,76.27272727272727,80.45454545454545,76.2,76.0,77.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2522,1729,1729,2010/2011,12,2010-11-09,10194,8658,2.1,3.2,3.75,4-4-2,4-4-2,H
0,1,0,1,3,1.5,1,0.5,2,5,4,8,0.727272727273,20,1.81818181818,0,2,1,3,1.0,6,2.0,2,5,4,8,0.727272727273,20,1.81818181818,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,180.801818182,75.3787432727,183.803636364,79.7497207273,72.81818181818181,78.0,72.0,72.8,77.0,80.18181818181819,84.45454545454545,78.4,80.75,83.5,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2523,1729,1729,2010/2011,12,2010-11-10,8528,8650,4.75,3.6,1.75,4-5-1,4-4-2,D
0,1,0,1,7,3.5,3,1.5,5,4,2,20,1.81818181818,14,1.27272727273,2,1,0,4,1.33333333333,3,1.0,5,4,2,20,1.81818181818,14,1.27272727273,70,Fast,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,185.189090909,81.9352094545,183.572727273,80.3270196364,73.0,78.72727272727273,71.8,75.0,72.0,75.27272727272727,79.27272727272727,76.5,74.8,74.0,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2526,1729,1729,2010/2011,12,2010-11-10,10261,8655,1.91,3.4,4.2,4-4-2,3-5-2,A
0,2,0,0,4,2.0,0,0.0,8,2,1,27,2.45454545455,5,0.454545454545,1,1,1,2,0.666666666667,3,1.0,8,2,1,27,2.45454545455,5,0.454545454545,70,Fast,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,184.034545455,79.9558989091,184.727272727,81.192968,83.27272727272727,87.0,83.2,82.66666666666667,84.0,75.54545454545455,80.54545454545455,73.6,76.5,78.5,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2528,1729,1729,2010/2011,12,2010-11-10,8455,9879,1.2,6.5,15.0,4-3-3,4-5-1,H
0,0,0,2,2,1.0,2,1.0,4,4,4,14,1.16666666667,15,1.25,1,2,0,4,1.33333333333,7,2.33333333333,4,4,4,14,1.16666666667,15,1.25,70,Fast,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,184.496363636,77.3580538182,183.572727273,80.3270196364,79.45454545454545,82.81818181818181,78.8,81.0,78.0,75.27272727272727,79.27272727272727,75.5,75.25,74.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2529,1729,1729,2010/2011,13,2010-11-13,8586,8655,1.57,3.8,6.5,4-4-2,5-4-1,H
0,0,1,1,3,1.5,4,2.0,1,6,5,11,0.916666666667,22,1.83333333333,0,1,2,3,1.0,4,1.33333333333,1,6,5,11,0.916666666667,22,1.83333333333,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,181.032727273,76.1622203636,181.032727273,73.3581970909,74.72727272727273,78.45454545454545,75.0,75.0,73.5,69.0909090909091,73.45454545454545,67.8,72.0,69.25,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2530,1729,1729,2010/2011,13,2010-11-13,8654,8483,1.91,3.6,4.0,4-4-2,4-2-3-1,D
0,1,0,2,3,1.0,2,0.666666666667,4,4,4,13,1.08333333333,16,1.33333333333,0,1,1,1,0.5,2,1.0,4,4,4,13,1.08333333333,16,1.33333333333,70,Fast,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover,70,Fast,Little,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover,180.801818182,76.2859272727,184.496363636,77.1931112727,76.45454545454545,82.27272727272727,79.0,71.75,79.5,81.9090909090909,86.18181818181819,83.4,80.75,80.5,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2531,1729,1729,2010/2011,13,2010-11-13,10252,10260,4.5,3.6,1.8,4-5-1,4-4-2,D
0,2,0,1,4,1.33333333333,1,0.333333333333,3,3,6,13,1.08333333333,11,0.916666666667,0,0,2,3,1.5,3,1.5,3,3,6,13,1.08333333333,11,0.916666666667,60,Balanced,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,180.34,75.2138007273,180.34,74.3066167273,78.9090909090909,82.81818181818181,78.8,78.5,80.0,80.9090909090909,86.81818181818181,79.0,78.5,84.5,4 days 00:00:00.000000000,4 days 00:00:00.000000000,2532,1729,1729,2010/2011,13,2010-11-14,8668,9825,3.4,3.3,2.2,4-5-1,4-2-3-1,A
0,1,1,1,8,2.66666666667,5,1.66666666667,5,5,2,21,1.75,16,1.33333333333,2,0,0,3,1.5,1,0.5,5,5,2,21,1.75,16,1.33333333333,70,Fast,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,183.803636364,81.0692610909,182.649090909,78.5126516364,73.27272727272727,78.9090909090909,71.8,74.5,74.5,77.36363636363636,81.45454545454545,77.6,76.25,79.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2533,1729,1729,2010/2011,13,2010-11-13,10261,9879,1.91,3.4,4.2,4-4-2,4-4-2,D
0,0,1,1,0,0.0,3,1.5,6,3,3,15,1.25,10,0.833333333333,2,1,0,6,2.0,4,1.33333333333,6,3,3,15,1.25,10,0.833333333333,70,Fast,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover,182.187272727,78.017824,184.958181818,80.7806116364,81.63636363636364,86.81818181818181,80.4,81.5,83.25,76.27272727272727,80.36363636363636,76.2,76.0,77.0,3 days 00:00:00.000000000,4 days 00:00:00.000000000,2534,1729,1729,2010/2011,13,2010-11-13,8456,8658,1.4,4.5,8.5,4-2-3-1,4-4-2,D
0,1,1,0,4,2.0,4,2.0,4,7,1,13,1.08333333333,18,1.5,0,3,0,1,0.333333333333,5,1.66666666667,4,7,1,13,1.08333333333,18,1.5,65,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,50,Balanced,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,185.42,76.3683985455,184.034545455,80.739376,73.72727272727273,77.9090909090909,72.8,73.75,76.0,81.0,84.63636363636364,80.2,79.0,83.0,4 days 00:00:00.000000000,3 days 00:00:00.000000000,2536,1729,1729,2010/2011,13,2010-11-13,10194,8650,3.75,3.25,2.1,4-4-2,4-2-3-1,H
0,0,0,2,2,1.0,2,1.0,2,5,5,9,0.75,21,1.75,0,2,1,3,1.0,6,2.0,2,5,5,9,0.75,21,1.75,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,65,Balanced,Little,40,Mixed,Organised,70,Risky,70,Lots,55,Normal,Organised,70,High,70,Double,70,Wide,Cover,181.494545455,75.6673927273,183.572727273,78.2240021818,72.45454545454545,77.72727272727273,71.2,72.8,77.0,72.18181818181819,79.18181818181819,74.0,70.0,74.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,2537,1729,1729,2010/2011,13,2010-11-13,8528,8659,2.5,3.25,2.88,4-5-1,4-5-1,H
0,2,0,0,3,1.5,0,0.0,9,2,1,28,2.33333333333,5,0.416666666667,1,1,1,2,0.666666666667,3,1.0,9,2,1,28,2.33333333333,5,0.416666666667,70,Fast,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,184.034545455,77.6054676364,183.341818182,76.657048,82.27272727272727,86.0,81.2,80.66666666666667,85.66666666666667,73.81818181818181,80.0,75.2,73.0,72.0,4 days 00:00:00.000000000,5 days 00:00:00.000000000,2538,1729,1729,2010/2011,13,2010-11-14,8455,8472,1.22,5.75,15.0,4-3-3,4-4-2,A
0,1,1,0,1,0.5,1,0.5,8,3,2,26,2.0,12,0.923076923077,3,0,0,7,2.33333333333,1,0.333333333333,8,3,2,26,2.0,12,0.923076923077,66,Balanced,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover,70,Fast,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,180.34,73.6468465455,181.263636364,75.4612145455,81.0909090909091,86.54545454545455,78.6,80.5,84.5,79.81818181818181,83.18181818181819,78.8,80.5,81.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,2540,1729,1729,2010/2011,14,2010-11-20,9825,8586,1.62,4.0,5.5,4-2-3-1,4-5-1,A
0,2,0,0,4,2.0,1,0.5,4,5,4,13,1.0,17,1.30769230769,1,1,1,2,0.666666666667,3,1.0,4,5,4,13,1.0,17,1.30769230769,50,Balanced,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover,58,Balanced,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover,184.265454545,79.0074792727,183.803636364,79.1724218182,80.0,83.9090909090909,80.4,79.25,80.5,74.36363636363636,78.54545454545455,75.0,73.0,78.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,2541,1729,1729,2010/2011,14,2010-11-20,8650,8654,1.57,3.8,6.5,4-4-2,4-5-1,H
0,2,0,0,3,1.5,0,0.0,4,2,7,15,1.15384615385,13,1.0,1,1,1,5,1.66666666667,6,2.0,4,2,7,15,1.15384615385,13,1.0,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover,60,Balanced,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover,183.110909091,74.9251512727,180.34,75.2138007273,74.36363636363636,80.72727272727273,75.0,73.0,75.5,78.9090909090909,82.81818181818181,78.8,78.5,80.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2542,1729,1729,2010/2011,14,2010-11-22,8472,8668,2.6,3.2,2.8,4-4-2,4-5-1,D
0,1,1,0,3,1.5,3,1.5,4,6,3,15,1.15384615385,18,1.38461538462,1,2,0,5,1.66666666667,7,2.33333333333,4,6,3,15,1.15384615385,18,1.38461538462,55,Balanced,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover,70,Fast,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover,182.649090909,81.7290312727,180.109090909,74.9663869091,75.72727272727273,80.0,75.8,75.75,75.5,76.18181818181819,82.36363636363636,77.6,72.75,79.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,2543,1729,1729,2010/2011,14,2010-11-21,8655,10252,2.3,3.25,3.25,4-5-1,4-5-1,H
