,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,2,0,0,6,3.0,2,1.0,4,5,0,16,1.77777777778,16,1.77777777778,2,1,0,8,2.66666666667,3,1.0,4,5,0,16,1.77777777778,16,1.77777777778,31,Slow,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover,58,Balanced,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover,180.109090909,73.8117890909,184.034545455,80.6569047273,75.9090909090909,80.0,75.2,72.5,78.5,77.27272727272727,81.54545454545455,78.6,76.0,76.25,8 days 00:00:00.000000000,8 days 00:00:00.000000000,9963,7809,7809,2015/2016,10,9788,10189,2.15,3.5,3.3,4-2-2-2,4-2-2-2,H
0,1,1,0,2,1.0,3,1.5,2,5,2,8,0.888888888889,16,1.77777777778,1,1,1,2,0.666666666667,3,1.0,2,5,2,8,0.888888888889,16,1.77777777778,48,Balanced,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover,51,Balanced,Normal,38,Mixed,Organised,47,Normal,58,Normal,40,Normal,Organised,48,Medium,42,Press,55,Normal,Cover,183.572727273,78.1415309091,184.958181818,81.64656,74.9090909090909,76.72727272727273,74.8,76.5,74.25,75.63636363636364,78.0,74.4,76.0,77.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,9964,7809,7809,2015/2016,10,9904,9810,2.5,3.4,2.8,4-2-3-1,4-2-3-1,A
0,0,0,2,3,1.5,3,1.5,1,5,3,12,1.33333333333,18,2.0,1,2,0,6,2.0,8,2.66666666667,1,5,3,12,1.33333333333,18,2.0,69,Fast,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover,42,Balanced,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover,183.803636364,80.4919621818,183.572727273,79.1724218182,76.27272727272727,79.63636363636364,75.2,77.5,76.5,74.45454545454545,76.9090909090909,75.4,75.5,72.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,9965,7809,7809,2015/2016,10,8226,9790,2.1,3.6,3.4,4-4-2,4-2-3-1,A
0,1,2,0,3,1.0,6,2.0,4,5,0,12,1.33333333333,13,1.44444444444,1,1,0,3,1.5,3,1.5,4,5,0,12,1.33333333333,13,1.44444444444,60,Balanced,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover,56,Balanced,Normal,63,Mixed,Organised,68,Risky,66,Normal,58,Normal,Organised,63,Medium,47,Press,73,Wide,Cover,183.110909091,78.8425367273,183.803636364,77.7704101818,74.0,77.18181818181819,74.2,73.5,74.0,73.81818181818181,76.63636363636364,75.2,75.33333333333333,70.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,9966,7809,7809,2015/2016,10,9905,8697,2.05,3.5,3.6,4-2-3-1,4-1-3-2,A
0,1,1,0,2,1.0,1,0.5,4,3,2,6,0.666666666667,7,0.777777777778,1,1,1,2,0.666666666667,2,0.666666666667,4,3,2,6,0.666666666667,7,0.777777777778,55,Balanced,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover,47,Balanced,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover,185.650909091,81.64656,179.878181818,73.6468465455,70.9090909090909,73.27272727272727,71.2,68.66666666666667,72.66666666666667,74.36363636363636,76.63636363636364,73.4,76.25,73.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,9967,7809,7809,2015/2016,10,8234,8177,2.4,3.2,3.1,4-3-1-2,4-5-1,A
0,1,2,0,4,1.33333333333,7,2.33333333333,3,2,4,12,1.33333333333,12,1.33333333333,1,0,1,4,2.0,2,1.0,3,2,4,12,1.33333333333,12,1.33333333333,59,Balanced,Normal,77,Long,Organised,52,Normal,77,Lots,45,Normal,Organised,32,Deep,56,Press,41,Normal,Cover,68,Fast,Normal,57,Mixed,Organised,69,Risky,66,Normal,50,Normal,Organised,66,Medium,46,Press,55,Normal,Cover,183.110909091,79.7084850909,186.574545455,80.2445483636,71.0,72.36363636363636,72.2,71.0,68.0,80.72727272727273,82.0909090909091,81.4,80.25,80.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9968,7809,7809,2015/2016,10,8262,8721,4.75,3.75,1.75,4-5-1,4-4-2,A
0,2,1,0,4,1.33333333333,4,1.33333333333,6,3,1,13,1.3,12,1.2,1,1,0,2,1.0,3,1.5,6,3,1,13,1.3,12,1.2,58,Balanced,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover,55,Balanced,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover,185.42,81.7290312727,184.265454545,80.5331978182,78.0,82.18181818181819,79.4,75.0,80.5,70.63636363636364,73.0,71.2,70.0,70.33333333333333,6 days 00:00:00.000000000,7 days 00:00:00.000000000,9969,7809,7809,2015/2016,11,10189,8234,1.8,3.5,4.75,4-4-2,4-3-3,D
0,1,0,1,5,2.5,3,1.5,5,2,3,15,1.5,12,1.2,1,2,0,2,0.666666666667,7,2.33333333333,5,2,3,15,1.5,12,1.2,68,Fast,Normal,57,Mixed,Organised,69,Risky,66,Normal,50,Normal,Organised,66,Medium,46,Press,55,Normal,Cover,73,Fast,Little,55,Mixed,Organised,77,Risky,54,Normal,61,Normal,Organised,61,Medium,72,Double,50,Normal,Cover,185.881818182,80.2445483636,182.418181818,79.2548930909,79.45454545454545,81.63636363636364,80.4,80.0,78.0,78.36363636363636,83.27272727272727,77.4,78.0,79.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9970,7809,7809,2015/2016,11,8721,8178,2.63,3.4,2.7,4-2-3-1,4-2-3-1,H
0,0,1,1,0,0.0,1,0.5,4,4,2,9,0.9,13,1.3,2,1,0,2,0.666666666667,3,1.0,4,4,2,9,0.9,13,1.3,42,Balanced,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover,48,Balanced,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover,182.88,78.8013010909,183.572727273,78.1415309091,74.63636363636364,76.72727272727273,76.2,72.75,74.5,74.9090909090909,76.63636363636364,74.8,76.5,74.25,9 days 00:00:00.000000000,8 days 00:00:00.000000000,9971,7809,7809,2015/2016,11,9790,9904,2.0,3.3,4.0,4-4-2,4-2-3-1,A
0,1,1,0,2,1.0,3,1.5,2,7,1,15,1.5,23,2.3,1,1,1,8,2.66666666667,7,2.33333333333,2,7,1,15,1.5,23,2.3,59,Balanced,Normal,41,Mixed,Organised,58,Normal,66,Normal,48,Normal,Organised,41,Medium,44,Press,32,Narrow,Cover,59,Balanced,Normal,77,Long,Organised,52,Normal,77,Lots,45,Normal,Organised,32,Deep,56,Press,41,Normal,Cover,185.42,78.925008,184.496363636,79.3373643636,74.81818181818181,77.54545454545455,74.2,75.66666666666667,75.0,71.45454545454545,72.81818181818181,72.4,71.0,70.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,9972,7809,7809,2015/2016,11,10269,8262,1.67,4.0,5.0,4-1-3-2,4-5-1,H
0,0,2,0,1,0.5,5,2.5,1,7,2,9,0.9,20,2.0,0,2,1,4,1.33333333333,10,3.33333333333,1,7,2,9,0.9,20,2.0,59,Balanced,Normal,55,Mixed,Organised,49,Normal,62,Normal,55,Normal,Organised,34,Medium,50,Press,59,Normal,Cover,60,Balanced,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover,184.034545455,80.9043185455,180.801818182,77.0281687273,74.63636363636364,75.81818181818181,75.2,77.0,72.75,73.81818181818181,76.81818181818181,74.6,71.0,74.25,6 days 00:00:00.000000000,7 days 00:00:00.000000000,9973,7809,7809,2015/2016,11,8406,9905,2.3,3.4,3.1,4-2-3-1,4-2-3-1,D
0,0,2,0,0,0.0,4,2.0,3,6,1,10,1.0,15,1.5,1,2,0,4,1.33333333333,4,1.33333333333,3,6,1,10,1.0,15,1.5,56,Balanced,Normal,63,Mixed,Organised,68,Risky,66,Normal,58,Normal,Organised,63,Medium,47,Press,73,Wide,Cover,71,Fast,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover,183.110909091,77.5229963636,183.341818182,79.2136574545,72.81818181818181,76.27272727272727,73.0,72.0,76.0,80.54545454545455,83.72727272727273,79.8,79.0,83.33333333333333,7 days 00:00:00.000000000,6 days 00:00:00.000000000,9974,7809,7809,2015/2016,11,8697,9789,7.5,5.0,1.4,4-5-1,4-3-3,A
0,0,1,1,2,1.0,6,3.0,3,4,3,16,1.6,17,1.7,1,2,0,2,0.666666666667,5,1.66666666667,3,4,3,16,1.6,17,1.7,51,Balanced,Normal,38,Mixed,Organised,47,Normal,58,Normal,40,Normal,Organised,48,Medium,42,Press,55,Normal,Cover,45,Balanced,Little,28,Short,Free Form,37,Normal,31,Little,22,Little,Free Form,72,High,53,Press,59,Normal,Cover,184.034545455,79.9146632727,181.725454545,76.9869330909,75.36363636363636,78.0,75.2,73.33333333333333,77.66666666666667,84.0,85.45454545454545,85.2,84.0,82.8,6 days 00:00:00.000000000,6 days 00:00:00.000000000,9975,7809,7809,2015/2016,11,9810,9823,15.0,8.0,1.17,4-3-3,4-1-4-1,D
0,0,1,1,1,0.5,2,1.0,4,4,2,13,1.3,17,1.7,1,2,0,3,1.0,6,2.0,4,4,2,13,1.3,17,1.7,59,Balanced,Normal,65,Mixed,Organised,57,Normal,36,Normal,71,Lots,Organised,42,Medium,56,Press,51,Normal,Cover,69,Fast,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover,184.958181818,79.6672494545,181.956363636,77.11064,74.63636363636364,78.72727272727273,75.4,73.25,75.5,75.9090909090909,79.54545454545455,75.6,76.75,75.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,9976,7809,7809,2015/2016,11,8722,8226,2.05,3.5,3.4,4-4-2,4-4-2,D
0,2,0,0,5,2.5,0,0.0,5,3,2,13,1.3,10,1.0,1,1,1,3,1.0,3,1.0,5,3,2,13,1.3,10,1.0,47,Balanced,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover,31,Slow,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover,180.570909091,74.1004385455,181.956363636,75.6261570909,74.63636363636364,77.36363636363636,73.8,75.5,75.25,76.18181818181819,80.18181818181819,75.6,72.5,78.75,7 days 00:00:00.000000000,6 days 00:00:00.000000000,9977,7809,7809,2015/2016,11,8177,9788,3.0,3.3,2.4,4-2-3-1,4-2-2-2,A
0,2,0,0,9,4.5,1,0.5,10,0,1,33,3.0,4,0.363636363636,2,0,1,4,1.33333333333,0,0.0,10,0,1,33,3.0,4,0.363636363636,45,Balanced,Little,28,Short,Free Form,37,Normal,31,Little,22,Little,Free Form,72,High,53,Press,59,Normal,Cover,59,Balanced,Normal,41,Mixed,Organised,58,Normal,66,Normal,48,Normal,Organised,41,Medium,44,Press,32,Narrow,Cover,181.494545455,76.4096341818,185.189090909,79.1311861818,83.0909090909091,85.81818181818181,85.0,82.25,81.66666666666667,74.9090909090909,78.18181818181819,74.2,75.66666666666667,75.33333333333333,8 days 00:00:00.000000000,6 days 00:00:00.000000000,9978,7809,7809,2015/2016,12,9823,10269,1.1,11.0,21.0,3-6-1,4-3-1-2,H
0,1,0,1,7,3.5,3,1.5,8,1,2,32,2.90909090909,13,1.18181818182,2,1,0,6,2.0,6,2.0,8,1,2,32,2.90909090909,13,1.18181818182,71,Fast,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover,58,Balanced,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover,183.110909091,79.0487149091,185.650909091,81.8115025455,80.27272727272727,83.36363636363636,80.2,77.5,81.75,77.36363636363636,81.45454545454545,77.6,75.5,80.5,8 days 00:00:00.000000000,8 days 00:00:00.000000000,9979,7809,7809,2015/2016,12,9789,10189,1.3,6.0,8.5,4-2-3-1,4-4-2,H
0,1,0,1,5,2.5,4,2.0,5,4,2,13,1.18181818182,14,1.27272727273,1,1,1,4,1.33333333333,2,0.666666666667,5,4,2,13,1.18181818182,14,1.27272727273,73,Fast,Little,55,Mixed,Organised,77,Risky,54,Normal,61,Normal,Organised,61,Medium,72,Double,50,Normal,Cover,59,Balanced,Normal,65,Mixed,Organised,57,Normal,36,Normal,71,Lots,Organised,42,Medium,56,Press,51,Normal,Cover,183.341818182,80.2445483636,184.034545455,78.925008,78.36363636363636,82.72727272727273,77.0,79.0,79.75,75.27272727272727,78.9090909090909,75.8,74.5,75.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9980,7809,7809,2015/2016,12,8178,8722,1.5,4.33,6.5,4-2-3-1,4-4-2,A
0,2,0,0,5,2.5,1,0.5,6,5,0,23,2.09090909091,18,1.63636363636,3,0,0,12,4.0,3,1.0,6,5,0,23,2.09090909091,18,1.63636363636,31,Slow,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover,55,Balanced,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover,181.956363636,75.6261570909,185.189090909,81.0280254545,76.18181818181819,80.18181818181819,75.6,75.0,80.0,71.36363636363636,72.63636363636364,71.2,72.66666666666667,70.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9981,7809,7809,2015/2016,12,9788,8234,1.62,3.8,6.0,4-4-2,4-3-3,D
0,0,2,1,4,1.33333333333,8,2.66666666667,1,7,3,12,1.09090909091,23,2.09090909091,0,1,1,2,1.0,6,3.0,1,7,3,12,1.09090909091,23,2.09090909091,59,Balanced,Normal,55,Mixed,Organised,49,Normal,62,Normal,55,Normal,Organised,34,Medium,50,Press,59,Normal,Cover,56,Balanced,Normal,63,Mixed,Organised,68,Risky,66,Normal,58,Normal,Organised,63,Medium,47,Press,73,Wide,Cover,183.341818182,80.4094909091,183.572727273,78.017824,74.18181818181819,76.0,74.2,75.5,73.5,73.81818181818181,77.9090909090909,75.2,74.0,72.4,8 days 00:00:00.000000000,8 days 00:00:00.000000000,9982,7809,7809,2015/2016,12,8406,8697,2.2,3.4,3.3,4-2-3-1,4-1-4-1,A
0,1,1,0,2,1.0,2,1.0,3,6,2,11,1.0,19,1.72727272727,2,0,1,4,1.33333333333,2,0.666666666667,3,6,2,11,1.0,19,1.72727272727,48,Balanced,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover,47,Balanced,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover,183.572727273,78.5951229091,181.494545455,73.935496,74.45454545454545,76.54545454545455,74.8,76.5,73.0,72.81818181818181,76.9090909090909,70.2,76.0,74.0,5 days 00:00:00.000000000,6 days 00:00:00.000000000,9983,7809,7809,2015/2016,12,9904,8177,2.63,3.3,2.7,4-2-3-1,4-3-3,A
0,0,1,1,2,1.0,3,1.5,1,6,4,12,1.09090909091,19,1.72727272727,1,1,1,5,1.66666666667,5,1.66666666667,1,6,4,12,1.09090909091,19,1.72727272727,69,Fast,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover,51,Balanced,Normal,38,Mixed,Organised,47,Normal,58,Normal,40,Normal,Organised,48,Medium,42,Press,55,Normal,Cover,182.418181818,79.0899505455,184.496363636,80.8218472727,77.0,80.36363636363636,76.2,77.25,78.5,75.81818181818181,78.27272727272727,75.2,75.5,78.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,9984,7809,7809,2015/2016,12,8226,9810,2.1,3.6,3.4,4-4-2,4-5-1,D
0,0,3,0,1,0.333333333333,8,2.66666666667,4,6,1,16,1.45454545455,19,1.72727272727,1,0,1,6,3.0,5,2.5,4,6,1,16,1.45454545455,19,1.72727272727,60,Balanced,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover,68,Fast,Normal,57,Mixed,Organised,69,Risky,66,Normal,50,Normal,Organised,66,Medium,46,Press,55,Normal,Cover,179.416363636,75.3787432727,186.112727273,80.5744334545,73.63636363636364,76.36363636363636,74.0,71.0,74.5,80.0,81.63636363636364,81.4,80.0,78.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,9985,7809,7809,2015/2016,12,9905,8721,3.3,3.6,2.15,4-2-3-1,4-2-3-1,H
0,0,2,0,2,1.0,4,2.0,3,4,4,12,1.09090909091,15,1.36363636364,1,1,1,4,1.33333333333,4,1.33333333333,3,4,4,12,1.09090909091,15,1.36363636364,59,Balanced,Normal,77,Long,Organised,52,Normal,77,Lots,45,Normal,Organised,32,Deep,56,Press,41,Normal,Cover,42,Balanced,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover,184.496363636,79.3373643636,181.725454545,78.3477090909,71.45454545454545,72.81818181818181,72.4,71.0,70.0,74.45454545454545,76.72727272727273,75.6,75.0,72.75,6 days 00:00:00.000000000,6 days 00:00:00.000000000,9986,7809,7809,2015/2016,12,8262,9790,2.75,3.0,2.8,4-5-1,4-2-2-2,D
0,1,1,1,3,1.0,5,1.66666666667,6,4,2,16,1.33333333333,16,1.33333333333,0,2,0,3,1.5,6,3.0,6,4,2,16,1.33333333333,16,1.33333333333,58,Balanced,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover,45,Balanced,Little,28,Short,Free Form,37,Normal,31,Little,22,Little,Free Form,72,High,53,Press,59,Normal,Cover,185.650909091,81.192968,182.88,78.2652378182,77.27272727272727,81.36363636363636,78.0,75.0,82.0,85.9090909090909,86.81818181818181,86.0,85.0,86.25,13 days 00:00:00.000000000,14 days 00:00:00.000000000,9987,7809,7809,2015/2016,13,10189,9823,13.0,6.5,1.22,5-4-1,4-2-3-1,A
0,2,0,1,5,1.66666666667,1,0.333333333333,6,5,1,23,1.91666666667,18,1.5,2,0,0,9,4.5,2,1.0,6,5,1,23,1.91666666667,18,1.5,31,Slow,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover,48,Balanced,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover,180.34,73.8942603636,183.803636364,79.3786,76.0,80.0909090909091,75.8,74.25,80.0,73.54545454545455,76.0909090909091,75.4,74.66666666666667,69.33333333333333,14 days 00:00:00.000000000,15 days 00:00:00.000000000,9988,7809,7809,2015/2016,13,9788,9904,1.5,4.2,7.0,4-4-2,4-3-2-1,H
0,2,0,0,6,3.0,3,1.5,6,3,3,17,1.41666666667,15,1.25,1,2,0,1,0.333333333333,4,1.33333333333,6,3,3,17,1.41666666667,15,1.25,68,Fast,Normal,57,Mixed,Organised,69,Risky,66,Normal,50,Normal,Organised,66,Medium,46,Press,55,Normal,Cover,56,Balanced,Normal,63,Mixed,Organised,68,Risky,66,Normal,58,Normal,Organised,63,Medium,47,Press,73,Wide,Cover,185.881818182,80.1208414545,184.034545455,77.9353527273,79.54545454545455,80.45454545454545,79.6,79.25,80.0,72.54545454545455,76.36363636363636,72.2,74.0,72.6,14 days 00:00:00.000000000,13 days 00:00:00.000000000,9989,7809,7809,2015/2016,13,8721,8697,1.57,4.0,5.75,4-5-1,4-1-4-1,H
0,0,1,1,1,0.5,2,1.0,4,5,3,11,0.916666666667,16,1.33333333333,1,1,1,2,0.666666666667,4,1.33333333333,4,5,3,11,0.916666666667,16,1.33333333333,42,Balanced,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover,71,Fast,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover,182.187272727,77.3580538182,183.803636364,79.1311861818,73.63636363636364,76.0,75.6,66.0,75.0,80.72727272727273,84.0,80.2,79.0,83.33333333333333,13 days 00:00:00.000000000,12 days 00:00:00.000000000,9990,7809,7809,2015/2016,13,9790,9789,8.5,5.0,1.36,4-2-3-1,4-3-2-1,H
0,2,0,0,3,1.5,0,0.0,3,8,1,17,1.41666666667,27,2.25,0,2,1,5,1.66666666667,10,3.33333333333,3,8,1,17,1.41666666667,27,2.25,59,Balanced,Normal,41,Mixed,Organised,58,Normal,66,Normal,48,Normal,Organised,41,Medium,44,Press,32,Narrow,Cover,59,Balanced,Normal,55,Mixed,Organised,49,Normal,62,Normal,55,Normal,Organised,34,Medium,50,Press,59,Normal,Cover,184.958181818,78.4301803636,182.88,81.1104967273,73.9090909090909,78.27272727272727,72.0,76.0,74.5,74.36363636363636,76.0909090909091,74.2,75.5,74.0,14 days 00:00:00.000000000,13 days 00:00:00.000000000,9991,7809,7809,2015/2016,13,10269,8406,1.95,3.8,3.6,4-5-1,4-2-3-1,A
0,0,1,1,1,0.5,5,2.5,3,4,5,16,1.33333333333,17,1.41666666667,1,1,1,2,0.666666666667,3,1.0,3,4,5,16,1.33333333333,17,1.41666666667,51,Balanced,Normal,38,Mixed,Organised,47,Normal,58,Normal,40,Normal,Organised,48,Medium,42,Press,55,Normal,Cover,73,Fast,Little,55,Mixed,Organised,77,Risky,54,Normal,61,Normal,Organised,61,Medium,72,Double,50,Normal,Cover,184.265454545,79.2961287273,182.88,78.7188298182,75.18181818181819,77.81818181818181,75.2,74.25,77.0,78.45454545454545,83.0909090909091,77.8,77.5,79.75,14 days 00:00:00.000000000,14 days 00:00:00.000000000,9992,7809,7809,2015/2016,13,9810,8178,3.8,3.6,1.95,4-5-1,4-2-3-1,A
0,0,1,1,0,0.0,1,0.5,5,4,3,15,1.25,18,1.5,2,1,0,5,1.66666666667,5,1.66666666667,5,4,3,15,1.25,18,1.5,59,Balanced,Normal,65,Mixed,Organised,57,Normal,36,Normal,71,Lots,Organised,42,Medium,56,Press,51,Normal,Cover,60,Balanced,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover,184.034545455,78.925008,180.109090909,75.749864,75.27272727272727,78.9090909090909,75.8,74.5,75.5,74.72727272727273,77.81818181818181,75.4,73.5,74.5,14 days 00:00:00.000000000,14 days 00:00:00.000000000,9993,7809,7809,2015/2016,13,8722,9905,2.15,3.5,3.3,4-4-2,4-2-3-1,D
0,1,1,0,4,2.0,4,2.0,6,4,2,17,1.41666666667,15,1.25,2,1,0,5,1.66666666667,3,1.0,6,4,2,17,1.41666666667,15,1.25,47,Balanced,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover,69,Fast,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover,182.418181818,75.0900938182,182.418181818,78.1002952727,73.45454545454545,77.0909090909091,71.0,76.0,75.25,75.0909090909091,80.0,76.2,73.25,76.0,16 days 00:00:00.000000000,15 days 00:00:00.000000000,9994,7809,7809,2015/2016,13,8177,8226,2.0,3.5,3.8,4-2-3-1,4-4-2,H
0,1,1,0,2,1.0,1,0.5,4,4,4,7,0.583333333333,9,0.75,0,1,2,1,0.333333333333,2,0.666666666667,4,4,4,7,0.583333333333,9,0.75,55,Balanced,Normal,46,Mixed,Organised,47,Normal,53,Normal,51,Normal,Organised,37,Medium,48,Press,49,Normal,Cover,59,Balanced,Normal,77,Long,Organised,52,Normal,77,Lots,45,Normal,Organised,32,Deep,56,Press,41,Normal,Cover,185.42,81.3991461818,184.727272727,79.4610712727,71.63636363636364,72.63636363636364,72.0,72.5,69.0,71.63636363636364,72.72727272727273,72.6,69.5,71.5,15 days 00:00:00.000000000,15 days 00:00:00.000000000,9995,7809,7809,2015/2016,13,8234,8262,2.05,3.25,4.0,4-4-2,4-2-3-1,H
0,2,0,0,8,4.0,0,0.0,12,0,1,40,3.07692307692,5,0.384615384615,2,0,1,4,1.33333333333,1,0.333333333333,12,0,1,40,3.07692307692,5,0.384615384615,45,Balanced,Little,28,Short,Free Form,37,Normal,31,Little,22,Little,Free Form,72,High,53,Press,59,Normal,Cover,47,Balanced,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover,183.803636364,79.0074792727,182.649090909,75.296272,84.0909090909091,85.36363636363636,86.25,83.75,81.66666666666667,73.54545454545455,76.72727272727273,71.0,76.0,75.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,9996,7809,7809,2015/2016,14,9823,8177,1.08,11.0,26.0,3-6-1,4-2-3-1,H
0,2,0,0,8,4.0,3,1.5,9,2,2,36,2.76923076923,18,1.38461538462,2,1,0,6,2.0,4,1.33333333333,9,2,2,36,2.76923076923,18,1.38461538462,71,Fast,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover,59,Balanced,Normal,41,Mixed,Organised,58,Normal,66,Normal,48,Normal,Organised,41,Medium,44,Press,32,Narrow,Cover,181.494545455,77.4405250909,184.496363636,78.471416,81.45454545454545,83.0,80.0,82.0,83.33333333333333,74.54545454545455,78.27272727272727,73.6,75.0,75.5,9 days 00:00:00.000000000,8 days 00:00:00.000000000,9997,7809,7809,2015/2016,14,9789,10269,1.2,7.5,12.0,4-3-3,4-2-3-1,H
