,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,a_date,h_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,3,1.5,4,2.0,11,4,6,38,1.80952380952,26,1.2380952381,3,0,0,7,2.3333333333333335,2,0.6666666666666666,11,4,6,38,1.80952380952,26,1.2380952381,72,Fast,Lots,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover,71,Fast,Lots,63,Mixed,Organised,69,Risky,78,Lots,52,Normal,Organised,40,Medium,46,Press,57,Normal,Cover,182.649090909,77.5229963636,181.494545455,75.2550363636,77.63636363636364,79.72727272727273,75.2,77.5,80.75,72.72727272727273,76.72727272727273,74.75,70.4,74.5,"7 days, 0:00:00","7 days, 0:00:00",12664,10257,10257,2014/2015,22,9875,8600,1.36,5.0,8.5,4-2-3-1,3-6-1,H
0,1,0,1,6,3.0,2,1.0,8,7,7,25,1.13636363636,23,1.04545454545,3,0,0,7,2.3333333333333335,3,1.0,8,7,7,25,1.13636363636,23,1.04545454545,76,Fast,Lots,64,Mixed,Organised,64,Normal,72,Lots,53,Normal,Organised,39,Medium,34,Press,52,Normal,Cover,63,Balanced,Normal,53,Mixed,Organised,33,Safe,51,Normal,68,Lots,Organised,37,Medium,56,Press,51,Normal,Cover,182.187272727,75.9560421818,181.956363636,75.8735709091,73.45454545454545,77.0,75.5,72.0,73.0,72.0,75.81818181818181,72.4,70.33333333333333,73.0,"7 days, 0:00:00","8 days, 0:00:00",12665,10257,10257,2014/2015,23,9804,8529,1.73,3.6,5.0,3-5-2,4-3-2-1,D
0,1,1,0,3,1.5,2,1.0,7,7,8,32,1.45454545455,29,1.31818181818,0,2,1,3,1.0,7,2.3333333333333335,7,7,8,32,1.45454545455,29,1.31818181818,48,Balanced,Lots,52,Mixed,Organised,66,Normal,36,Normal,75,Lots,Organised,58,Medium,57,Press,49,Normal,Cover,63,Balanced,Normal,39,Mixed,Organised,66,Normal,67,Lots,51,Normal,Organised,53,Medium,57,Press,54,Normal,Cover,184.496363636,79.9558989091,181.725454545,74.8014443636,78.72727272727273,81.0,78.6,79.0,78.66666666666667,69.45454545454545,74.9090909090909,69.2,69.33333333333333,70.0,"7 days, 0:00:00","8 days, 0:00:00",12666,10257,10257,2014/2015,23,8564,8534,1.75,3.6,5.0,4-3-3,4-3-1-2,D
0,1,0,1,4,2.0,2,1.0,6,5,11,28,1.27272727273,30,1.36363636364,0,1,2,5,1.6666666666666667,6,2.0,6,5,11,28,1.27272727273,30,1.36363636364,57,Balanced,Lots,60,Mixed,Organised,66,Normal,57,Normal,63,Normal,Organised,54,Medium,47,Press,36,Normal,Offside Trap,34,Balanced,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,67,Wide,Cover,183.110909091,78.5126516364,182.418181818,77.4817607273,71.72727272727273,74.9090909090909,71.0,69.33333333333333,75.33333333333333,75.0,77.9090909090909,75.2,75.0,74.66666666666667,"6 days, 0:00:00","6 days, 0:00:00",12667,10257,10257,2014/2015,23,7943,8535,3.3,3.3,2.25,4-3-3,4-3-3,A
0,0,0,2,4,2.0,4,2.0,8,6,8,30,1.36363636364,26,1.18181818182,1,2,0,3,1.0,5,1.6666666666666667,8,6,8,30,1.36363636364,26,1.18181818182,64,Balanced,Normal,68,Long,Organised,66,Normal,53,Normal,49,Normal,Organised,23,Deep,47,Press,53,Normal,Cover,63,Balanced,Normal,48,Mixed,Organised,39,Normal,54,Normal,55,Normal,Organised,31,Deep,47,Press,37,Normal,Cover,180.570909091,75.0900938182,185.650909091,79.0074792727,73.0,77.9090909090909,72.5,72.5,74.33333333333333,70.63636363636364,71.63636363636364,69.0,71.66666666666667,72.33333333333333,"8 days, 0:00:00","6 days, 0:00:00",12668,10257,10257,2014/2015,23,10233,9876,1.85,3.6,4.33,3-4-3,4-3-3,H
0,1,0,1,3,1.5,2,1.0,5,9,8,19,0.863636363636,29,1.31818181818,1,2,0,3,1.0,4,1.3333333333333333,5,9,8,19,0.863636363636,29,1.31818181818,64,Balanced,Normal,37,Mixed,Organised,38,Normal,49,Normal,51,Normal,Organised,36,Medium,66,Press,49,Normal,Cover,67,Fast,Normal,67,Long,Organised,68,Risky,69,Lots,66,Normal,Organised,23,Deep,57,Press,34,Normal,Cover,180.109090909,75.749864,181.956363636,78.8425367273,72.27272727272727,75.72727272727273,69.4,74.75,74.5,77.72727272727273,80.18181818181819,78.0,75.66666666666667,79.33333333333333,"7 days, 0:00:00","7 days, 0:00:00",12669,10257,10257,2014/2015,23,8524,8636,3.4,3.25,2.25,4-5-1,4-3-1-2,A
0,1,1,0,4,2.0,4,2.0,3,13,6,21,0.954545454545,43,1.95454545455,1,2,0,3,1.0,5,1.6666666666666667,3,13,6,21,0.954545454545,43,1.95454545455,73,Fast,Little,41,Mixed,Organised,53,Normal,44,Normal,73,Lots,Organised,39,Medium,49,Press,57,Normal,Cover,26,Slow,Normal,24,Short,Organised,64,Normal,53,Normal,72,Lots,Organised,23,Deep,67,Double,36,Normal,Cover,182.187272727,77.3580538182,185.881818182,80.4507265455,67.0,71.27272727272727,68.4,64.66666666666667,67.0,80.81818181818181,83.45454545454545,79.2,83.33333333333333,81.0,"8 days, 0:00:00","7 days, 0:00:00",12670,10257,10257,2014/2015,23,9880,9885,15.0,6.0,1.22,4-3-1-2,4-3-1-2,D
0,0,0,2,2,1.0,2,1.0,7,8,7,26,1.18181818182,30,1.36363636364,1,1,1,4,1.3333333333333333,5,1.6666666666666667,7,8,7,26,1.18181818182,30,1.36363636364,71,Fast,Lots,63,Mixed,Organised,69,Risky,78,Lots,52,Normal,Organised,40,Medium,46,Press,57,Normal,Cover,49,Balanced,Lots,54,Mixed,Organised,68,Risky,63,Normal,69,Lots,Organised,59,Medium,53,Press,54,Normal,Cover,180.109090909,74.8014443636,181.956363636,74.9663869091,73.36363636363636,76.63636363636364,72.25,73.0,76.5,77.27272727272727,80.0,75.8,77.0,80.0,"6 days, 0:00:00","7 days, 0:00:00",12671,10257,10257,2014/2015,23,8600,8543,3.1,3.25,2.38,3-5-2,4-3-3,A
0,1,0,1,3,1.5,2,1.0,7,6,9,34,1.54545454545,36,1.63636363636,0,2,1,4,1.3333333333333333,8,2.6666666666666665,7,6,9,34,1.54545454545,36,1.63636363636,66,Balanced,Normal,37,Mixed,Organised,56,Normal,34,Normal,63,Normal,Organised,43,Medium,42,Press,48,Normal,Cover,72,Fast,Lots,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover,183.341818182,78.0590596364,183.110909091,77.8116458182,71.0909090909091,75.0,70.2,71.33333333333333,72.33333333333333,77.0909090909091,80.0,74.6,76.0,80.75,"6 days, 0:00:00","6 days, 0:00:00",12672,10257,10257,2014/2015,23,8540,9875,4.0,3.3,2.0,4-3-2-1,4-2-3-1,H
0,0,0,2,3,1.5,3,1.5,13,2,7,36,1.63636363636,17,0.772727272727,1,0,2,4,1.3333333333333333,3,1.0,13,2,7,36,1.63636363636,17,0.772727272727,67,Fast,Normal,38,Mixed,Organised,73,Risky,64,Normal,56,Normal,Free Form,36,Medium,57,Press,34,Normal,Cover,48,Balanced,Lots,33,Short,Organised,69,Risky,62,Normal,45,Normal,Organised,54,Medium,66,Press,46,Normal,Offside Trap,181.032727273,74.1416741818,182.88,77.1518756364,79.0909090909091,81.54545454545455,77.4,81.0,80.0,73.45454545454545,75.81818181818181,73.4,73.25,74.0,"4 days, 0:00:00","7 days, 0:00:00",12673,10257,10257,2014/2015,23,8686,10167,1.29,5.5,11.0,4-3-3,4-5-1,D
0,0,2,0,2,1.0,4,2.0,5,11,6,16,0.727272727273,26,1.18181818182,1,1,1,2,0.6666666666666666,3,1.0,5,11,6,16,0.727272727273,26,1.18181818182,66,Balanced,Normal,67,Long,Organised,52,Normal,66,Normal,52,Normal,Organised,46,Medium,59,Press,51,Normal,Cover,36,Balanced,Normal,38,Mixed,Organised,49,Normal,52,Normal,62,Normal,Organised,54,Medium,57,Press,64,Normal,Offside Trap,184.496363636,79.2961287273,182.649090909,77.0694043636,72.36363636363636,73.54545454545455,71.0,74.0,72.5,71.63636363636364,75.9090909090909,71.2,69.0,75.0,"7 days, 0:00:00","4 days, 0:00:00",12674,10257,10257,2014/2015,23,8533,9882,2.63,3.1,2.75,4-4-2,4-3-1-2,H
0,3,0,0,9,3.0,1,0.333333333333,16,1,6,49,2.13043478261,12,0.521739130435,0,0,2,2,1.0,2,1.0,16,1,6,49,2.13043478261,12,0.521739130435,26,Slow,Normal,24,Short,Organised,64,Normal,53,Normal,72,Lots,Organised,23,Deep,67,Double,36,Normal,Cover,64,Balanced,Normal,37,Mixed,Organised,38,Normal,49,Normal,51,Normal,Organised,36,Medium,66,Press,49,Normal,Cover,184.496363636,80.0796058182,181.725454545,77.11064,81.27272727272727,83.63636363636364,79.8,83.33333333333333,81.66666666666667,71.45454545454545,74.27272727272727,68.2,73.75,75.0,"5 days, 0:00:00","5 days, 0:00:00",12675,10257,10257,2014/2015,24,9885,8524,1.17,7.0,19.0,4-3-1-2,4-5-1,H
0,1,1,1,4,1.33333333333,3,1.0,7,7,9,33,1.4347826087,30,1.30434782609,0,2,0,2,1.0,6,3.0,7,7,9,33,1.4347826087,30,1.30434782609,48,Balanced,Lots,52,Mixed,Organised,66,Normal,36,Normal,75,Lots,Organised,58,Medium,57,Press,49,Normal,Cover,73,Fast,Little,41,Mixed,Organised,53,Normal,44,Normal,73,Lots,Organised,39,Medium,49,Press,57,Normal,Cover,183.110909091,78.8425367273,181.956363636,76.6158123636,76.81818181818181,78.72727272727273,75.2,78.0,78.33333333333333,67.0,71.36363636363636,68.4,64.66666666666667,67.0,"7 days, 0:00:00","7 days, 0:00:00",12676,10257,10257,2014/2015,24,8564,9880,1.44,4.33,8.0,4-3-1-2,4-3-1-2,H
0,1,1,1,3,1.0,2,0.666666666667,4,7,12,22,0.95652173913,27,1.17391304348,0,0,2,2,1.0,2,1.0,4,7,12,22,0.95652173913,27,1.17391304348,63,Balanced,Normal,39,Mixed,Organised,66,Normal,67,Lots,51,Normal,Organised,53,Medium,57,Press,54,Normal,Cover,66,Balanced,Normal,67,Long,Organised,52,Normal,66,Normal,52,Normal,Organised,46,Medium,59,Press,51,Normal,Cover,181.725454545,75.3787432727,184.496363636,78.6363585455,71.63636363636364,75.81818181818181,71.6,72.0,71.33333333333333,72.72727272727273,74.36363636363636,72.2,73.5,72.5,"7 days, 0:00:00","7 days, 0:00:00",12677,10257,10257,2014/2015,24,8534,8533,2.0,3.2,4.2,4-3-1-2,4-4-2,H
0,1,1,0,3,1.5,3,1.5,4,11,8,30,1.30434782609,43,1.86956521739,0,1,2,4,1.3333333333333333,5,1.6666666666666667,4,11,8,30,1.30434782609,43,1.86956521739,63,Balanced,Normal,53,Mixed,Organised,33,Safe,51,Normal,68,Lots,Organised,37,Medium,56,Press,51,Normal,Cover,67,Fast,Normal,67,Long,Organised,68,Risky,69,Lots,66,Normal,Organised,23,Deep,57,Press,34,Normal,Cover,182.418181818,77.0281687273,182.187272727,80.2033127273,71.45454545454545,75.54545454545455,72.4,70.0,71.33333333333333,76.81818181818181,80.72727272727273,77.4,75.66666666666667,77.0,"8 days, 0:00:00","8 days, 0:00:00",12679,10257,10257,2014/2015,24,8529,8636,3.3,3.25,2.3,4-3-2-1,4-3-1-2,A
0,1,2,0,3,1.0,3,1.0,11,8,4,38,1.65217391304,26,1.13043478261,1,1,0,2,1.0,2,1.0,11,8,4,38,1.65217391304,26,1.13043478261,49,Balanced,Lots,54,Mixed,Organised,68,Risky,63,Normal,69,Lots,Organised,59,Medium,53,Press,54,Normal,Cover,66,Balanced,Normal,37,Mixed,Organised,56,Normal,34,Normal,63,Normal,Organised,43,Medium,42,Press,48,Normal,Cover,182.88,75.7910996364,183.341818182,77.6054676364,77.27272727272727,79.9090909090909,76.8,74.66666666666667,80.66666666666667,73.18181818181819,76.54545454545455,74.0,71.0,77.0,"8 days, 0:00:00","7 days, 0:00:00",12680,10257,10257,2014/2015,24,8543,8540,1.6,3.8,6.0,4-3-3,3-5-2,H
0,1,1,0,2,1.0,3,1.5,6,11,6,26,1.13043478261,42,1.82608695652,0,3,0,3,1.0,11,3.6666666666666665,6,11,6,26,1.13043478261,42,1.82608695652,63,Balanced,Normal,48,Mixed,Organised,39,Normal,54,Normal,55,Normal,Organised,31,Deep,47,Press,37,Normal,Cover,67,Fast,Normal,38,Mixed,Organised,73,Risky,64,Normal,56,Normal,Free Form,36,Medium,57,Press,34,Normal,Cover,186.574545455,80.0796058182,181.263636364,74.0179672727,71.18181818181819,72.45454545454545,71.2,70.33333333333333,72.0,78.9090909090909,81.36363636363636,77.6,80.66666666666667,79.33333333333333,"7 days, 0:00:00","7 days, 0:00:00",12681,10257,10257,2014/2015,24,9876,8686,5.0,3.6,1.75,4-3-3,4-3-3,D
0,2,0,0,5,2.5,2,1.0,12,5,6,42,1.82608695652,30,1.30434782609,2,1,0,4,1.3333333333333333,4,1.3333333333333333,12,5,6,42,1.82608695652,30,1.30434782609,72,Fast,Lots,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover,57,Balanced,Lots,60,Mixed,Organised,66,Normal,57,Normal,63,Normal,Organised,54,Medium,47,Press,36,Normal,Offside Trap,185.42,80.5331978182,185.42,79.1311861818,76.18181818181819,79.27272727272727,74.8,76.0,78.0,72.63636363636364,76.27272727272727,71.6,71.66666666666667,75.33333333333333,"9 days, 0:00:00","9 days, 0:00:00",12682,10257,10257,2014/2015,24,9875,7943,1.5,4.0,7.5,4-2-3-1,4-3-3,H
0,1,0,1,4,2.0,3,1.5,10,5,8,35,1.52173913043,23,1.0,2,0,1,6,2.0,3,1.0,10,5,8,35,1.52173913043,23,1.0,34,Balanced,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,67,Wide,Cover,76,Fast,Lots,64,Mixed,Organised,64,Normal,72,Lots,53,Normal,Organised,39,Medium,34,Press,52,Normal,Cover,185.42,78.7188298182,184.958181818,79.6260138182,74.72727272727273,76.18181818181819,74.75,74.5,75.0,72.63636363636364,75.54545454545455,73.25,71.4,74.5,"7 days, 0:00:00","8 days, 0:00:00",12683,10257,10257,2014/2015,24,8535,9804,1.75,3.6,5.0,3-5-2,3-5-2,D
0,0,3,0,1,0.333333333333,5,1.66666666667,3,18,2,20,0.869565217391,47,2.04347826087,0,1,1,1,0.5,3,1.5,3,18,2,20,0.869565217391,47,2.04347826087,48,Balanced,Lots,33,Short,Organised,69,Risky,62,Normal,45,Normal,Organised,54,Medium,66,Press,46,Normal,Offside Trap,71,Fast,Lots,63,Mixed,Organised,69,Risky,78,Lots,52,Normal,Organised,40,Medium,46,Press,57,Normal,Cover,181.956363636,74.1416741818,181.494545455,76.9044618182,69.72727272727273,71.81818181818181,69.0,73.0,63.0,72.36363636363636,76.81818181818181,73.25,71.5,72.33333333333333,"52 days, 0:00:00","52 days, 0:00:00",12684,10257,10257,2014/2015,24,10167,8600,4.0,3.2,2.05,3-5-2,3-6-1,H
0,2,0,0,5,2.5,2,1.0,8,7,9,38,1.58333333333,39,1.625,0,2,1,2,0.6666666666666666,6,2.0,8,7,9,38,1.58333333333,39,1.625,66,Balanced,Normal,37,Mixed,Organised,56,Normal,34,Normal,63,Normal,Organised,43,Medium,42,Press,48,Normal,Cover,63,Balanced,Normal,39,Mixed,Organised,66,Normal,67,Lots,51,Normal,Organised,53,Medium,57,Press,54,Normal,Cover,183.341818182,76.657048,181.725454545,75.3787432727,72.36363636363636,76.18181818181819,74.25,69.0,77.0,71.81818181818181,76.0,71.6,72.0,72.0,"7 days, 0:00:00","7 days, 0:00:00",12685,10257,10257,2014/2015,25,8540,8534,2.3,3.1,3.3,3-5-2,4-3-1-2,D
0,1,1,0,3,1.5,1,0.5,9,7,8,39,1.625,31,1.29166666667,2,1,0,7,2.3333333333333335,5,1.6666666666666667,9,7,8,39,1.625,31,1.29166666667,67,Fast,Normal,67,Long,Organised,68,Risky,69,Lots,66,Normal,Organised,23,Deep,57,Press,34,Normal,Cover,34,Balanced,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,67,Wide,Cover,182.649090909,80.3682552727,184.958181818,78.1002952727,77.72727272727273,81.63636363636364,79.4,75.66666666666667,77.0,75.54545454545455,77.9090909090909,76.0,75.33333333333333,75.0,"7 days, 0:00:00","6 days, 0:00:00",12686,10257,10257,2014/2015,25,8636,8535,2.15,3.4,3.4,4-3-1-2,4-3-3,A
0,1,2,0,4,1.33333333333,5,1.66666666667,4,12,8,31,1.29166666667,45,1.875,0,1,1,2,1.0,3,1.5,4,12,8,31,1.29166666667,45,1.875,63,Balanced,Normal,53,Mixed,Organised,33,Safe,51,Normal,68,Lots,Organised,37,Medium,56,Press,51,Normal,Cover,63,Balanced,Normal,48,Mixed,Organised,39,Normal,54,Normal,55,Normal,Organised,31,Deep,47,Press,37,Normal,Cover,184.265454545,78.5126516364,185.881818182,78.6363585455,71.27272727272727,76.45454545454545,71.4,70.33333333333333,72.0,70.0,71.81818181818181,69.8,70.33333333333333,70.0,"7 days, 0:00:00","6 days, 0:00:00",12687,10257,10257,2014/2015,25,8529,9876,1.95,3.5,4.0,4-3-1-2,4-3-3,A
0,0,0,2,1,0.5,1,0.5,13,2,9,37,1.54166666667,18,0.75,1,0,2,4,1.3333333333333333,3,1.0,13,2,9,37,1.54166666667,18,0.75,67,Fast,Normal,38,Mixed,Organised,73,Risky,64,Normal,56,Normal,Free Form,36,Medium,57,Press,34,Normal,Cover,26,Slow,Normal,24,Short,Organised,64,Normal,53,Normal,72,Lots,Organised,23,Deep,67,Double,36,Normal,Cover,183.572727273,77.7291745455,183.110909091,79.0487149091,78.63636363636364,80.36363636363636,76.4,81.66666666666667,79.33333333333333,81.0,83.0,81.5,80.6,81.0,"10 days, 0:00:00","8 days, 0:00:00",12688,10257,10257,2014/2015,25,8686,9885,3.3,3.3,2.25,4-3-3,3-5-2,D
0,1,1,0,4,2.0,4,2.0,6,7,11,29,1.20833333333,35,1.45833333333,0,2,1,2,0.6666666666666666,5,1.6666666666666667,6,7,11,29,1.20833333333,35,1.45833333333,57,Balanced,Lots,60,Mixed,Organised,66,Normal,57,Normal,63,Normal,Organised,54,Medium,47,Press,36,Normal,Offside Trap,49,Balanced,Lots,54,Mixed,Organised,68,Risky,63,Normal,69,Lots,Organised,59,Medium,53,Press,54,Normal,Cover,184.034545455,77.4405250909,182.418181818,75.4199789091,71.81818181818181,75.81818181818181,70.75,70.0,75.66666666666667,76.36363636363636,80.63636363636364,76.8,74.66666666666667,77.33333333333333,"7 days, 0:00:00","6 days, 0:00:00",12689,10257,10257,2014/2015,25,7943,8543,3.25,3.25,2.2,3-4-3,4-3-3,A
0,1,1,0,3,1.5,3,1.5,6,12,6,18,0.75,30,1.25,1,2,0,1,0.3333333333333333,5,1.6666666666666667,6,12,6,18,0.75,30,1.25,66,Balanced,Normal,67,Long,Organised,52,Normal,66,Normal,52,Normal,Organised,46,Medium,59,Press,51,Normal,Cover,48,Balanced,Lots,52,Mixed,Organised,66,Normal,36,Normal,75,Lots,Organised,58,Medium,57,Press,49,Normal,Cover,184.496363636,80.2445483636,183.341818182,78.7600654545,71.54545454545455,74.27272727272727,69.8,74.0,71.0,77.36363636363636,79.18181818181819,76.6,77.66666666666667,78.33333333333333,"6 days, 0:00:00","6 days, 0:00:00",12690,10257,10257,2014/2015,25,8533,8564,3.0,3.1,2.5,4-4-2,4-3-1-2,D
0,1,0,1,6,3.0,2,1.0,8,7,9,27,1.125,25,1.04166666667,2,0,1,5,1.6666666666666667,2,0.6666666666666666,8,7,9,27,1.125,25,1.04166666667,76,Fast,Lots,64,Mixed,Organised,64,Normal,72,Lots,53,Normal,Organised,39,Medium,34,Press,52,Normal,Cover,72,Fast,Lots,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover,182.649090909,76.3683985455,183.572727273,78.8013010909,73.36363636363636,76.0,75.5,71.8,73.0,76.9090909090909,79.0,74.2,76.0,80.75,"6 days, 0:00:00","7 days, 0:00:00",12691,10257,10257,2014/2015,25,9804,9875,3.2,3.3,2.3,3-5-2,4-2-3-1,H
0,1,0,1,6,3.0,3,1.5,9,6,9,36,1.5,29,1.20833333333,1,1,1,3,1.0,3,1.0,9,6,9,36,1.5,29,1.20833333333,64,Balanced,Normal,68,Long,Organised,66,Normal,53,Normal,49,Normal,Organised,23,Deep,47,Press,53,Normal,Cover,48,Balanced,Lots,33,Short,Organised,69,Risky,62,Normal,45,Normal,Organised,54,Medium,66,Press,46,Normal,Offside Trap,180.34,74.9251512727,184.034545455,77.4405250909,72.0,75.27272727272727,72.25,69.25,75.33333333333333,70.63636363636364,71.63636363636364,69.5,71.8,70.0,"7 days, 0:00:00","50 days, 0:00:00",12692,10257,10257,2014/2015,25,10233,10167,1.62,3.8,6.0,3-4-3,3-5-2,H
0,1,1,0,3,1.5,5,2.5,5,11,8,21,0.875,35,1.45833333333,0,3,0,3,1.0,6,2.0,5,11,8,21,0.875,35,1.45833333333,64,Balanced,Normal,37,Mixed,Organised,38,Normal,49,Normal,51,Normal,Organised,36,Medium,66,Press,49,Normal,Cover,36,Balanced,Normal,38,Mixed,Organised,49,Normal,52,Normal,62,Normal,Organised,54,Medium,57,Press,64,Normal,Offside Trap,181.263636364,75.9972778182,183.110909091,79.5847781818,72.72727272727273,75.81818181818181,70.0,75.5,74.0,72.63636363636364,77.54545454545455,72.6,69.0,76.33333333333333,"5 days, 0:00:00","9 days, 0:00:00",12693,10257,10257,2014/2015,25,8524,9882,2.5,3.1,3.0,4-5-1,4-3-3,A
0,1,0,1,4,2.0,3,1.5,3,14,7,23,0.958333333333,47,1.95833333333,1,2,0,2,0.6666666666666666,5,1.6666666666666667,3,14,7,23,0.958333333333,47,1.95833333333,73,Fast,Little,41,Mixed,Organised,53,Normal,44,Normal,73,Lots,Organised,39,Medium,49,Press,57,Normal,Cover,71,Fast,Lots,63,Mixed,Organised,69,Risky,78,Lots,52,Normal,Organised,40,Medium,46,Press,57,Normal,Cover,182.187272727,78.5538872727,181.956363636,77.7291745455,67.63636363636364,72.36363636363636,66.6,68.66666666666667,68.33333333333333,73.72727272727273,76.54545454545455,74.0,72.4,76.5,"-38 days, 0:00:00","7 days, 0:00:00",12694,10257,10257,2014/2015,25,9880,8600,3.0,3.1,2.5,4-3-1-2,3-6-1,H
0,1,1,0,1,0.5,1,0.5,4,19,2,21,0.84,49,1.96,0,2,1,1,0.3333333333333333,5,1.6666666666666667,4,19,2,21,0.84,49,1.96,48,Balanced,Lots,33,Short,Organised,69,Risky,62,Normal,45,Normal,Organised,54,Medium,66,Press,46,Normal,Offside Trap,64,Balanced,Normal,37,Mixed,Organised,38,Normal,49,Normal,51,Normal,Organised,36,Medium,66,Press,49,Normal,Cover,182.649090909,77.3580538182,181.725454545,77.2343469091,72.63636363636364,74.9090909090909,71.6,73.25,74.0,72.0,74.0909090909091,70.0,74.0,73.33333333333333,"7 days, 0:00:00","-38 days, 0:00:00",12695,10257,10257,2014/2015,26,10167,8524,3.75,3.2,2.15,4-5-1,4-3-3,D
0,1,1,0,2,1.0,2,1.0,13,8,4,43,1.72,27,1.08,2,1,0,5,1.6666666666666667,2,0.6666666666666666,13,8,4,43,1.72,27,1.08,49,Balanced,Lots,54,Mixed,Organised,68,Risky,63,Normal,69,Lots,Organised,59,Medium,53,Press,54,Normal,Cover,34,Balanced,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,67,Wide,Cover,182.418181818,74.9663869091,183.803636364,77.0281687273,77.36363636363636,80.27272727272727,77.2,73.0,79.75,75.45454545454545,77.81818181818181,75.4,75.33333333333333,75.66666666666667,"8 days, 0:00:00","8 days, 0:00:00",12697,10257,10257,2014/2015,26,8543,8535,2.0,3.3,4.0,4-2-3-1,4-3-3,H
0,2,0,0,5,2.5,0,0.0,5,7,13,25,1.0,27,1.08,0,0,3,2,0.6666666666666666,2,0.6666666666666666,5,7,13,25,1.0,27,1.08,63,Balanced,Normal,39,Mixed,Organised,66,Normal,67,Lots,51,Normal,Organised,53,Medium,57,Press,54,Normal,Cover,64,Balanced,Normal,68,Long,Organised,66,Normal,53,Normal,49,Normal,Organised,23,Deep,47,Press,53,Normal,Cover,180.801818182,75.5849214545,179.647272727,74.5540305455,72.36363636363636,75.63636363636364,71.8,73.66666666666667,72.0,74.0,78.27272727272727,75.0,72.0,75.33333333333333,"-38 days, 0:00:00","7 days, 0:00:00",12698,10257,10257,2014/2015,26,8534,10233,2.15,3.3,3.6,4-3-1-2,3-4-3,D
0,2,0,1,6,2.0,2,0.666666666667,8,7,10,35,1.4,30,1.2,0,1,1,1,0.5,3,1.5,8,7,10,35,1.4,30,1.2,48,Balanced,Lots,52,Mixed,Organised,66,Normal,36,Normal,75,Lots,Organised,58,Medium,57,Press,49,Normal,Cover,63,Balanced,Normal,48,Mixed,Organised,39,Normal,54,Normal,55,Normal,Organised,31,Deep,47,Press,37,Normal,Cover,184.034545455,78.471416,186.343636364,79.7084850909,76.45454545454545,78.0909090909091,76.4,76.0,77.0,70.18181818181819,72.0,69.4,69.66666666666667,72.0,"6 days, 0:00:00","7 days, 0:00:00",12699,10257,10257,2014/2015,26,8564,9876,1.55,4.0,6.5,4-3-1-2,4-3-3,D
