,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,2,0,0,4,2.0,1,0.5,5,5,2,13,1.08333333333,12,1.0,1,2,0,2,0.666666666667,3,1.0,5,5,2,13,1.08333333333,12,1.0,45,Balanced,Little,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap,50,Balanced,Little,65,Mixed,Organised,40,Normal,65,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap,178.492727273,71.8737141818,181.263636364,77.0694043636,71.63636363636364,80.0,71.0,73.0,70.5,76.36363636363636,83.0909090909091,74.8,77.5,78.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,5573,4769,4769,2010/2011,13,8689,9847,3.0,3.0,2.5,4-2-2-2,4-2-2-2,D
0,2,0,0,5,2.5,2,1.0,4,4,4,14,1.16666666667,15,1.25,1,0,2,5,1.66666666667,4,1.33333333333,4,4,4,14,1.16666666667,15,1.25,60,Balanced,Little,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,70,Fast,Little,70,Long,Organised,60,Normal,30,Little,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,182.88,77.2755825455,181.032727273,75.5436858182,77.72727272727273,85.27272727272727,76.6,81.5,77.25,,,,68.66666666666667,74.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,5574,4769,4769,2010/2011,13,9748,9831,1.36,4.5,9.0,4-2-3-1,4-1-4-1,H
0,1,0,1,1,0.5,0,0.0,5,3,4,19,1.58333333333,13,1.08333333333,1,1,1,5,1.66666666667,4,1.33333333333,5,3,4,19,1.58333333333,13,1.08333333333,55,Balanced,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,30,Slow,Little,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,182.187272727,76.7395192727,181.032727273,76.7807549091,78.9090909090909,84.18181818181819,79.8,77.33333333333333,79.0,69.45454545454545,74.0909090909091,68.6,69.5,71.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,5575,4769,4769,2010/2011,13,8592,8588,1.4,4.2,9.0,4-3-2-1,4-2-2-2,D
0,1,0,1,3,1.5,1,0.5,5,4,3,11,0.916666666667,12,1.0,1,2,0,2,0.666666666667,5,1.66666666667,5,4,3,11,0.916666666667,12,1.0,35,Balanced,Little,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap,35,Balanced,Little,70,Long,Organised,45,Normal,70,Lots,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover,181.263636364,76.203456,182.187272727,76.6982836364,72.18181818181819,78.0,73.4,70.0,72.33333333333333,,,73.4,72.66666666666667,,6 days 00:00:00.000000000,6 days 00:00:00.000000000,5577,4769,4769,2010/2011,13,10249,9941,2.05,3.2,3.8,4-1-4-1,4-1-4-1,H
0,1,0,1,3,1.5,2,1.0,3,3,6,13,1.08333333333,12,1.0,1,1,1,4,1.33333333333,3,1.0,3,3,6,13,1.08333333333,12,1.0,60,Balanced,Little,70,Long,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,65,Balanced,Little,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,181.956363636,75.5024501818,180.801818182,77.2343469091,71.63636363636364,77.63636363636364,71.8,70.33333333333333,72.66666666666667,,,72.2,72.5,,25 days 00:00:00.000000000,25 days 00:00:00.000000000,5578,4769,4769,2010/2011,13,9873,9853,2.2,3.1,3.5,4-3-3,4-2-3-1,D
0,2,0,1,3,1.0,0,0.0,3,5,5,12,0.923076923077,19,1.46153846154,0,0,2,2,1.0,2,1.0,3,5,5,12,0.923076923077,19,1.46153846154,30,Slow,Little,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,60,Balanced,Little,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,180.801818182,76.6158123636,181.263636364,75.7910996364,69.54545454545455,74.0,68.6,70.5,70.25,77.72727272727273,86.27272727272727,77.6,80.66666666666667,75.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,5580,4769,4769,2010/2011,14,8588,9748,3.8,3.1,2.1,4-2-3-1,4-3-2-1,A
0,1,1,0,4,2.0,4,2.0,5,2,6,22,1.69230769231,15,1.15384615385,1,1,1,7,2.33333333333,6,2.0,5,2,6,22,1.69230769231,15,1.15384615385,70,Fast,Little,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover,35,Balanced,Little,55,Mixed,Organised,65,Normal,55,Normal,45,Normal,Organised,70,High,65,Press,70,Wide,Cover,180.109090909,77.3168181818,181.032727273,78.471416,76.18181818181819,83.27272727272727,75.2,77.5,76.75,,,,61.5,66.75,8 days 00:00:00.000000000,8 days 00:00:00.000000000,5581,4769,4769,2010/2011,14,8639,9829,1.53,3.75,7.0,4-2-3-1,4-2-3-1,H
0,1,1,0,1,0.5,4,2.0,4,7,2,14,1.07692307692,24,1.84615384615,1,2,0,4,1.33333333333,5,1.66666666667,4,7,2,14,1.07692307692,24,1.84615384615,65,Balanced,Little,40,Mixed,Organised,60,Normal,70,Lots,30,Little,Organised,70,High,70,Double,70,Wide,Cover,60,Balanced,Little,70,Long,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,182.187272727,76.5333410909,182.88,76.8632261818,,,65.0,69.5,,70.27272727272727,77.0,70.2,70.33333333333333,70.33333333333333,7 days 00:00:00.000000000,-11 days +00:00:00.000000000,5582,4769,4769,2010/2011,14,8481,9873,2.15,3.1,3.6,4-2-3-1,4-1-4-1,H
0,2,0,0,4,2.0,1,0.5,4,5,4,11,0.846153846154,15,1.15384615385,0,3,0,0,0.0,4,1.33333333333,4,5,4,11,0.846153846154,15,1.15384615385,70,Fast,Little,70,Long,Organised,60,Normal,30,Little,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,35,Balanced,Little,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap,181.956363636,75.9972778182,179.185454545,74.5540305455,,,,68.5,72.5,71.81818181818181,78.18181818181819,73.4,68.66666666666667,72.33333333333333,6 days 00:00:00.000000000,7 days 00:00:00.000000000,5583,4769,4769,2010/2011,14,9831,10249,2.5,3.0,3.0,4-2-3-1,4-1-4-1,A
0,1,1,0,4,2.0,4,2.0,5,3,5,19,1.46153846154,12,0.923076923077,1,0,2,4,1.33333333333,2,0.666666666667,5,3,5,19,1.46153846154,12,0.923076923077,50,Balanced,Little,65,Mixed,Organised,40,Normal,65,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap,65,Balanced,Little,30,Short,Organised,50,Normal,65,Normal,40,Normal,Organised,70,High,65,Press,70,Wide,Cover,180.34,74.5127949091,181.725454545,78.3889447273,74.9090909090909,82.36363636363636,73.0,75.75,78.0,68.54545454545455,77.81818181818181,67.4,64.0,72.25,6 days 00:00:00.000000000,7 days 00:00:00.000000000,5584,4769,4769,2010/2011,14,9847,7819,1.53,3.75,7.0,4-2-2-2,4-2-3-1,H
0,0,1,1,1,0.5,2,1.0,5,2,6,14,1.07692307692,8,0.615384615385,0,1,2,1,0.333333333333,2,0.666666666667,5,2,6,14,1.07692307692,8,0.615384615385,50,Balanced,Little,45,Mixed,Organised,70,Risky,60,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,50,Balanced,Little,40,Mixed,Organised,30,Safe,40,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,182.187272727,77.9353527273,179.878181818,76.3271629091,67.81818181818181,80.18181818181819,67.8,64.33333333333333,71.33333333333333,69.0909090909091,75.0,68.6,70.0,69.25,6 days 00:00:00.000000000,7 days 00:00:00.000000000,5585,4769,4769,2010/2011,14,9851,8521,1.75,3.4,5.0,4-1-4-1,4-2-3-1,H
0,0,1,1,2,1.0,3,1.5,5,4,4,17,1.30769230769,15,1.15384615385,0,2,1,2,0.666666666667,5,1.66666666667,5,4,4,17,1.30769230769,15,1.15384615385,65,Balanced,Little,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,Little,70,Long,Organised,35,Normal,65,Normal,35,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,181.263636364,79.1724218182,178.954545455,76.0797490909,71.0,78.81818181818181,72.2,69.33333333333333,70.66666666666667,69.9090909090909,75.81818181818181,73.8,71.0,64.5,-11 days +00:00:00.000000000,6 days 00:00:00.000000000,5586,4769,4769,2010/2011,14,9853,8583,2.2,3.0,3.6,4-1-4-1,4-2-3-1,D
0,0,1,1,2,1.0,4,2.0,4,6,3,20,1.53846153846,18,1.38461538462,0,2,1,2,0.666666666667,5,1.66666666667,4,6,3,20,1.53846153846,18,1.38461538462,66,Balanced,Little,70,Long,Organised,35,Normal,40,Normal,50,Normal,Organised,65,Medium,30,Contain,65,Normal,Cover,45,Balanced,Little,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap,181.725454545,76.7395192727,178.723636364,72.9046050909,67.0,76.9090909090909,64.6,69.0,69.0,71.72727272727273,80.36363636363636,71.2,73.0,70.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,5587,4769,4769,2010/2011,14,9874,8689,2.3,3.0,3.4,4-1-3-2,4-2-2-2,H
0,0,1,1,1,0.5,3,1.5,5,5,3,14,1.07692307692,14,1.07692307692,1,2,0,3,1.0,4,1.33333333333,5,5,3,14,1.07692307692,14,1.07692307692,35,Balanced,Little,70,Long,Organised,45,Normal,70,Lots,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover,55,Balanced,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,181.032727273,76.8219905455,184.496363636,79.0899505455,73.9090909090909,80.27272727272727,72.6,75.0,75.0,78.72727272727273,84.18181818181819,79.6,77.66666666666667,78.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,5588,4769,4769,2010/2011,14,9941,8592,3.25,3.0,2.38,4-1-4-1,4-1-4-1,A
0,2,0,0,4,2.0,1,0.5,4,3,7,20,1.42857142857,16,1.14285714286,1,0,2,5,1.66666666667,4,1.33333333333,4,3,7,20,1.42857142857,16,1.14285714286,30,Slow,Little,70,Long,Organised,35,Normal,65,Normal,35,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,35,Balanced,Little,70,Long,Organised,45,Normal,70,Lots,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover,180.801818182,75.9972778182,181.956363636,77.8116458182,70.81818181818181,77.63636363636364,73.8,71.0,67.0,72.81818181818181,79.81818181818181,72.0,74.0,73.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,5589,4769,4769,2010/2011,15,8583,9941,2.0,3.1,4.1,4-2-3-1,4-1-4-1,A
0,1,1,1,3,1.0,4,1.33333333333,6,4,4,18,1.28571428571,15,1.07142857143,1,0,1,6,3.0,4,2.0,6,4,4,18,1.28571428571,15,1.07142857143,70,Fast,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap,70,Fast,Little,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover,185.650909091,78.8425367273,179.647272727,78.1827665455,77.0909090909091,82.18181818181819,78.2,78.0,74.33333333333333,76.45454545454545,83.9090909090909,75.4,76.33333333333333,78.33333333333333,6 days 00:00:00.000000000,6 days 00:00:00.000000000,5590,4769,4769,2010/2011,15,9827,8639,2.38,3.0,3.25,4-1-4-1,4-1-4-1,D
0,0,2,0,4,2.0,8,4.0,3,6,5,16,1.14285714286,22,1.57142857143,0,2,1,4,1.33333333333,6,2.0,3,6,5,16,1.14285714286,22,1.57142857143,65,Balanced,Little,30,Short,Organised,50,Normal,65,Normal,40,Normal,Organised,70,High,65,Press,70,Wide,Cover,66,Balanced,Little,70,Long,Organised,35,Normal,40,Normal,50,Normal,Organised,65,Medium,30,Contain,65,Normal,Cover,181.956363636,79.4198356364,181.725454545,76.7395192727,68.72727272727273,77.27272727272727,66.4,69.5,71.25,67.0,76.9090909090909,64.6,69.0,69.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,5592,4769,4769,2010/2011,15,7819,9874,2.2,3.1,3.4,4-2-3-1,4-1-3-2,A
0,1,0,1,3,1.5,1,0.5,5,6,3,14,1.0,15,1.07142857143,1,2,0,2,0.666666666667,4,1.33333333333,5,6,3,14,1.0,15,1.07142857143,45,Balanced,Little,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap,50,Balanced,Little,45,Mixed,Organised,70,Risky,60,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,177.8,72.8221338182,183.341818182,78.7188298182,71.72727272727273,80.18181818181819,70.8,73.5,70.5,67.9090909090909,79.63636363636364,67.8,75.0,64.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,5593,4769,4769,2010/2011,15,8689,9851,2.45,3.0,3.1,4-2-2-2,4-2-3-1,H
0,2,0,0,3,1.5,1,0.5,6,4,4,18,1.28571428571,16,1.14285714286,1,0,2,5,1.66666666667,3,1.0,6,4,4,18,1.28571428571,16,1.14285714286,60,Balanced,Little,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,50,Balanced,Little,65,Mixed,Organised,40,Normal,65,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap,182.187272727,77.3580538182,180.570909091,74.5127949091,79.45454545454545,86.63636363636364,77.6,80.66666666666667,81.33333333333333,75.0,80.9090909090909,72.8,77.25,76.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,5594,4769,4769,2010/2011,15,9748,9847,1.91,3.25,4.2,4-1-4-1,4-2-2-2,D
0,0,0,2,1,0.5,1,0.5,6,3,5,21,1.5,14,1.0,2,1,0,5,1.66666666667,3,1.0,6,3,5,21,1.5,14,1.0,55,Balanced,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,35,Balanced,Little,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap,182.418181818,76.8632261818,180.570909091,74.7602087273,78.36363636363636,83.63636363636364,79.6,78.33333333333333,76.33333333333333,73.0,78.54545454545455,73.4,72.33333333333333,73.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,5595,4769,4769,2010/2011,15,8592,10249,1.53,3.6,7.5,4-1-4-1,4-1-4-1,H
0,0,1,2,2,0.666666666667,4,1.33333333333,2,4,8,14,1.0,13,0.928571428571,1,1,0,5,2.5,2,1.0,2,4,8,14,1.0,13,0.928571428571,35,Balanced,Little,55,Mixed,Organised,65,Normal,55,Normal,45,Normal,Organised,70,High,65,Press,70,Wide,Cover,70,Fast,Little,70,Long,Organised,60,Normal,30,Little,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,182.649090909,78.9662436364,181.494545455,76.5333410909,73.72727272727273,80.27272727272727,74.4,72.33333333333333,74.0,,,,68.5,72.25,6 days 00:00:00.000000000,7 days 00:00:00.000000000,5596,4769,4769,2010/2011,15,9829,9831,1.91,3.2,4.33,4-1-4-1,4-2-3-1,D
0,2,1,0,3,1.0,4,1.33333333333,5,7,2,16,1.14285714286,24,1.71428571429,1,1,0,4,2.0,4,2.0,5,7,2,16,1.14285714286,24,1.71428571429,65,Balanced,Little,40,Mixed,Organised,60,Normal,70,Lots,30,Little,Organised,70,High,70,Double,70,Wide,Cover,65,Balanced,Little,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,182.187272727,76.5333410909,181.263636364,79.1724218182,,,65.0,69.5,,71.0,78.81818181818181,72.2,68.0,72.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,5597,4769,4769,2010/2011,15,8481,9853,2.25,3.0,3.5,4-2-3-1,4-1-4-1,D
0,0,0,2,2,1.0,2,1.0,3,4,7,14,1.0,15,1.07142857143,1,1,1,3,1.0,3,1.0,3,4,7,14,1.0,15,1.07142857143,60,Balanced,Little,70,Long,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,50,Balanced,Little,65,Mixed,Organised,30,Safe,35,Normal,30,Little,Organised,30,Deep,50,Press,35,Normal,Cover,180.801818182,73.7705534545,180.801818182,74.8839156364,71.18181818181819,76.63636363636364,71.8,68.66666666666667,72.66666666666667,66.18181818181819,72.72727272727273,65.0,67.0,67.25,7 days 00:00:00.000000000,6 days 00:00:00.000000000,5598,4769,4769,2010/2011,15,9873,108893,1.5,3.6,8.0,4-1-4-1,4-2-3-1,H
0,1,1,0,3,1.5,3,1.5,3,7,5,14,0.933333333333,26,1.73333333333,0,1,2,3,1.0,6,2.0,3,7,5,14,0.933333333333,26,1.73333333333,30,Slow,Little,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,30,Slow,Little,70,Long,Organised,35,Normal,65,Normal,35,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,181.494545455,76.4921054545,178.492727273,76.3683985455,70.72727272727273,75.18181818181819,71.4,71.0,69.33333333333333,69.72727272727273,76.54545454545455,73.8,67.25,64.5,4 days 00:00:00.000000000,6 days 00:00:00.000000000,5600,4769,4769,2010/2011,16,8588,8583,2.4,3.0,3.2,4-1-4-1,4-2-2-2,D
0,1,0,1,2,1.0,1,0.5,7,5,3,13,0.866666666667,16,1.06666666667,1,2,0,1,0.333333333333,6,2.0,7,5,3,13,0.866666666667,16,1.06666666667,35,Balanced,Little,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap,60,Balanced,Little,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap,180.801818182,75.9148065455,182.418181818,76.3683985455,71.72727272727273,78.18181818181819,72.4,70.0,72.33333333333333,78.63636363636364,85.27272727272727,76.6,79.33333333333333,81.33333333333333,7 days 00:00:00.000000000,6 days 00:00:00.000000000,5602,4769,4769,2010/2011,16,10249,9748,3.2,3.0,2.4,4-1-4-1,4-1-4-1,A
0,1,1,0,2,1.0,1,0.5,4,6,5,12,0.8,17,1.13333333333,0,2,1,1,0.333333333333,4,1.33333333333,4,6,5,12,0.8,17,1.13333333333,70,Fast,Little,70,Long,Organised,60,Normal,30,Little,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,55,Balanced,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,181.956363636,76.9044618182,183.110909091,77.8528814545,70.81818181818181,77.81818181818181,70.0,73.0,70.0,77.81818181818181,83.54545454545455,79.8,76.0,76.33333333333333,8 days 00:00:00.000000000,8 days 00:00:00.000000000,5603,4769,4769,2010/2011,16,9831,8592,4.0,3.2,2.0,4-1-4-1,4-1-4-1,H
0,2,0,0,4,2.0,2,1.0,6,3,6,23,1.53333333333,15,1.0,0,0,3,4,1.33333333333,4,1.33333333333,6,3,6,23,1.53333333333,15,1.0,50,Balanced,Little,65,Mixed,Organised,40,Normal,65,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap,50,Balanced,Little,40,Mixed,Organised,30,Safe,40,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,181.032727273,75.7910996364,179.878181818,76.3271629091,75.18181818181819,81.9090909090909,73.2,73.5,78.5,69.0909090909091,75.0,68.6,70.0,69.25,7 days 00:00:00.000000000,5 days 00:00:00.000000000,5604,4769,4769,2010/2011,16,9847,8521,1.6,3.6,6.0,4-2-3-1,4-2-3-1,H
0,1,0,1,3,1.5,2,1.0,6,3,6,16,1.06666666667,11,0.733333333333,0,2,1,1,0.333333333333,4,1.33333333333,6,3,6,16,1.06666666667,11,0.733333333333,50,Balanced,Little,45,Mixed,Organised,70,Risky,60,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,35,Balanced,Little,55,Mixed,Organised,65,Normal,55,Normal,45,Normal,Organised,70,High,65,Press,70,Wide,Cover,184.496363636,79.1724218182,181.263636364,77.6054676364,68.36363636363636,79.81818181818181,70.6,59.5,70.0,,,,65.5,72.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,5605,4769,4769,2010/2011,16,9851,9829,1.73,3.4,5.25,4-2-3-1,4-2-3-1,H
0,0,1,1,2,1.0,3,1.5,5,4,6,19,1.26666666667,17,1.13333333333,0,1,2,2,0.666666666667,4,1.33333333333,5,4,6,19,1.26666666667,17,1.13333333333,65,Balanced,Little,65,Mixed,Organised,55,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,70,Fast,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap,181.032727273,80.1620770909,184.496363636,77.564232,72.27272727272727,80.18181818181819,72.6,72.6,69.0,77.45454545454545,82.45454545454545,78.2,77.66666666666667,76.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,5606,4769,4769,2010/2011,16,9853,9827,2.5,3.0,3.0,4-5-1,4-3-3,D
0,1,0,1,3,1.5,1,0.5,6,6,3,25,1.66666666667,18,1.2,1,1,1,5,1.66666666667,3,1.0,6,6,3,25,1.66666666667,18,1.2,66,Balanced,Little,70,Long,Organised,35,Normal,40,Normal,50,Normal,Organised,65,Medium,30,Contain,65,Normal,Cover,60,Balanced,Little,70,Long,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,181.032727273,76.203456,180.570909091,75.3375076364,66.72727272727273,76.27272727272727,63.8,69.33333333333333,69.0,69.81818181818181,77.54545454545455,71.8,68.66666666666667,67.66666666666667,6 days 00:00:00.000000000,7 days 00:00:00.000000000,5607,4769,4769,2010/2011,16,9874,9873,2.0,3.2,4.0,4-1-4-1,4-1-4-1,H
0,0,1,1,1,0.5,2,1.0,6,6,3,16,1.06666666667,16,1.06666666667,1,2,0,2,0.666666666667,4,1.33333333333,6,6,3,16,1.06666666667,16,1.06666666667,35,Balanced,Little,70,Long,Organised,45,Normal,70,Lots,35,Normal,Organised,30,Deep,45,Press,30,Narrow,Cover,65,Balanced,Little,30,Short,Organised,50,Normal,65,Normal,40,Normal,Organised,70,High,65,Press,70,Wide,Cover,181.956363636,77.8116458182,181.725454545,77.8528814545,72.81818181818181,79.81818181818181,72.0,75.66666666666667,71.33333333333333,71.27272727272727,79.18181818181819,70.6,70.5,72.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,5608,4769,4769,2010/2011,16,9941,7819,1.7,3.4,5.5,4-1-4-1,4-2-3-1,H
0,1,1,1,6,2.0,7,2.33333333333,1,11,4,10,0.625,33,2.0625,0,1,1,0,0.0,3,1.5,1,11,4,10,0.625,33,2.0625,50,Balanced,Little,65,Mixed,Organised,30,Safe,35,Normal,30,Little,Organised,30,Deep,50,Press,35,Normal,Cover,70,Fast,Little,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover,179.647272727,75.0076225455,177.8,77.8116458182,66.18181818181819,72.0909090909091,65.4,64.33333333333333,69.33333333333333,76.18181818181819,83.0,76.2,76.66666666666667,75.66666666666667,7 days 00:00:00.000000000,6 days 00:00:00.000000000,5609,4769,4769,2010/2011,17,108893,8639,7.5,3.8,1.5,4-1-3-2,4-1-4-1,A
0,1,1,0,3,1.5,3,1.5,4,4,8,22,1.375,19,1.1875,0,0,3,3,1.0,3,1.0,4,4,8,22,1.375,19,1.1875,30,Slow,Little,70,Long,Organised,35,Normal,65,Normal,35,Normal,Organised,30,Deep,55,Press,30,Narrow,Cover,55,Balanced,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap,180.570909091,77.5229963636,182.649090909,76.4921054545,69.63636363636364,76.9090909090909,73.8,66.0,66.25,78.54545454545455,83.45454545454545,80.0,77.33333333333333,77.33333333333333,7 days 00:00:00.000000000,6 days 00:00:00.000000000,5610,4769,4769,2010/2011,17,8583,8592,3.2,3.1,2.3,4-2-3-1,4-1-4-1,D
0,1,0,2,4,1.33333333333,3,1.0,6,4,6,21,1.3125,18,1.125,1,0,1,6,3.0,4,2.0,6,4,6,21,1.3125,18,1.125,70,Fast,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap,50,Balanced,Little,45,Mixed,Organised,70,Risky,60,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,184.496363636,77.564232,184.496363636,79.1724218182,77.45454545454545,82.45454545454545,78.2,78.66666666666667,75.0,68.36363636363636,79.81818181818181,70.6,64.33333333333333,68.66666666666667,7 days 00:00:00.000000000,8 days 00:00:00.000000000,5611,4769,4769,2010/2011,17,9827,9851,2.05,3.1,3.9,4-1-4-1,4-1-4-1,D
0,1,0,1,5,2.5,2,1.0,7,5,4,19,1.1875,14,0.875,0,3,0,3,1.0,8,2.66666666667,7,5,4,19,1.1875,14,0.875,50,Balanced,Little,40,Mixed,Organised,30,Safe,40,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover,35,Balanced,Little,35,Mixed,Organised,55,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,70,Wide,Offside Trap,179.878181818,76.3271629091,181.032727273,76.203456,69.0909090909091,75.0,68.6,70.0,69.25,70.81818181818181,77.63636363636364,72.2,67.5,70.75,6 days 00:00:00.000000000,7 days 00:00:00.000000000,5612,4769,4769,2010/2011,17,8521,10249,2.4,3.0,3.2,4-2-3-1,4-2-3-1,D
